"MarkettypeID","TradingDate","RiskPremium1","SMB1","HML1"
"P9706","1993-04-15","0.001397","0.017042","0.004370"
"P9709","1993-04-15","0.001397","0.017042","0.004370"
"P9712","1993-04-15","0.001397","0.017042","0.004370"
"P9713","1993-04-15","0.042343","0.017042","0.004370"
"P9714","1993-04-15","0.001397","0.017042","0.004370"
"P9715","1993-04-15","0.042343","0.017042","0.004370"
"P9707","1993-04-16","0.027137","",""
"P9710","1993-04-16","-0.010494","-0.037187","-0.007425"
"P9706","1993-04-16","-0.020287","-0.037187","-0.007425"
"P9709","1993-04-16","-0.020287","-0.037187","-0.007425"
"P9712","1993-04-16","-0.020287","-0.037187","-0.007425"
"P9713","1993-04-16","-0.010494","-0.037187","-0.007425"
"P9714","1993-04-16","-0.020287","-0.037187","-0.007425"
"P9715","1993-04-16","-0.010494","-0.037187","-0.007425"
"P9706","1993-04-19","0.002164","0.030047","-0.010733"
"P9710","1993-04-19","0.073826","0.030047","-0.010733"
"P9707","1993-04-19","0.351466","",""
"P9709","1993-04-19","0.002164","0.030047","-0.010733"
"P9712","1993-04-19","0.002164","0.030047","-0.010733"
"P9713","1993-04-19","0.073826","0.030047","-0.010733"
"P9714","1993-04-19","0.002164","0.030047","-0.010733"
"P9715","1993-04-19","0.073826","0.030047","-0.010733"
"P9707","1993-04-20","-0.095076","",""
"P9706","1993-04-20","0.004627","0.007025","0.006582"
"P9710","1993-04-20","-0.015753","0.007025","0.006582"
"P9709","1993-04-20","0.004627","0.007025","0.006582"
"P9712","1993-04-20","0.004627","0.007025","0.006582"
"P9713","1993-04-20","-0.015753","0.007025","0.006582"
"P9714","1993-04-20","0.004627","0.007025","0.006582"
"P9715","1993-04-20","-0.015753","0.007025","0.006582"
"P9707","1993-04-21","0.755307","",""
"P9710","1993-04-21","0.149111","-0.006414","0.003741"
"P9706","1993-04-21","-0.004025","-0.006414","0.003741"
"P9709","1993-04-21","-0.004025","-0.006414","0.003741"
"P9712","1993-04-21","-0.004025","-0.006414","0.003741"
"P9713","1993-04-21","0.149111","-0.006414","0.003741"
"P9714","1993-04-21","-0.004025","-0.006414","0.003741"
"P9715","1993-04-21","0.149111","-0.006414","0.003741"
"P9706","1993-04-22","0.011437","0.034833","-0.006639"
"P9710","1993-04-22","0.225204","0.034833","-0.006639"
"P9707","1993-04-22","1.052413","",""
"P9709","1993-04-22","0.011437","0.034833","-0.006639"
"P9712","1993-04-22","0.011437","0.034833","-0.006639"
"P9713","1993-04-22","0.225204","0.034833","-0.006639"
"P9714","1993-04-22","0.011437","0.034833","-0.006639"
"P9715","1993-04-22","0.225204","0.034833","-0.006639"
"P9707","1993-04-23","-0.295455","",""
"P9710","1993-04-23","-0.066240","0.007723","0.017751"
"P9706","1993-04-23","-0.006095","0.007723","0.017751"
"P9709","1993-04-23","-0.006095","0.007723","0.017751"
"P9712","1993-04-23","-0.006095","0.007723","0.017751"
"P9713","1993-04-23","-0.066240","0.007723","0.017751"
"P9714","1993-04-23","-0.006095","0.007723","0.017751"
"P9715","1993-04-23","-0.066240","0.007723","0.017751"
"P9706","1993-04-26","0.326555","0.022668","0.000913"
"P9707","1993-04-26","1.146705","",""
"P9710","1993-04-26","0.487946","0.022668","0.000913"
"P9709","1993-04-26","0.326555","0.022668","0.000913"
"P9712","1993-04-26","0.326555","0.022668","0.000913"
"P9713","1993-04-26","0.487946","0.022668","0.000913"
"P9714","1993-04-26","0.326555","0.022668","0.000913"
"P9715","1993-04-26","0.487946","0.022668","0.000913"
"P9707","1993-04-27","-0.052859","",""
"P9706","1993-04-27","0.004611","0.024820","0.002650"
"P9710","1993-04-27","-0.006924","0.024820","0.002650"
"P9709","1993-04-27","0.004611","0.024820","0.002650"
"P9712","1993-04-27","0.004611","0.024820","0.002650"
"P9713","1993-04-27","-0.006924","0.024820","0.002650"
"P9714","1993-04-27","0.004611","0.024820","0.002650"
"P9715","1993-04-27","-0.006924","0.024820","0.002650"
"P9706","1993-04-28","0.006895","0.001187","0.017899"
"P9707","1993-04-28","0.375550","",""
"P9710","1993-04-28","0.081017","0.001187","0.017899"
"P9709","1993-04-28","0.006895","0.001187","0.017899"
"P9712","1993-04-28","0.006895","0.001187","0.017899"
"P9713","1993-04-28","0.081017","0.001187","0.017899"
"P9714","1993-04-28","0.006895","0.001187","0.017899"
"P9715","1993-04-28","0.081017","0.001187","0.017899"
"P9706","1993-04-29","0.017269","-0.007190","-0.002069"
"P9707","1993-04-29","0.046958","",""
"P9710","1993-04-29","0.023206","-0.007190","-0.002069"
"P9709","1993-04-29","0.017269","-0.007190","-0.002069"
"P9712","1993-04-29","0.017269","-0.007190","-0.002069"
"P9713","1993-04-29","0.023206","-0.007190","-0.002069"
"P9714","1993-04-29","0.017269","-0.007190","-0.002069"
"P9715","1993-04-29","0.023206","-0.007190","-0.002069"
"P9710","1993-04-30","0.169485","0.007063","-0.002359"
"P9707","1993-04-30","0.475883","",""
"P9706","1993-04-30","0.093950","0.007063","-0.002359"
"P9709","1993-04-30","0.093950","0.007063","-0.002359"
"P9712","1993-04-30","0.093950","0.007063","-0.002359"
"P9713","1993-04-30","0.169485","0.007063","-0.002359"
"P9714","1993-04-30","0.093950","0.007063","-0.002359"
"P9715","1993-04-30","0.169485","0.007063","-0.002359"
"P9706","1993-05-03","-0.006777","0.032660","0.011667"
"P9710","1993-05-03","-0.005935","0.032660","0.011667"
"P9707","1993-05-03","-0.002542","",""
"P9709","1993-05-03","-0.006777","0.032660","0.011667"
"P9712","1993-05-03","-0.006777","0.032660","0.011667"
"P9713","1993-05-03","-0.005935","0.032660","0.011667"
"P9714","1993-05-03","-0.006777","0.032660","0.011667"
"P9715","1993-05-03","-0.005935","0.032660","0.011667"
"P9710","1993-05-04","0.078704","-0.055786","0.027835"
"P9707","1993-05-04","0.580785","",""
"P9706","1993-05-04","-0.040888","-0.055786","0.027835"
"P9709","1993-05-04","-0.040888","-0.055786","0.027835"
"P9712","1993-05-04","-0.040888","-0.055786","0.027835"
"P9713","1993-05-04","0.078704","-0.055786","0.027835"
"P9714","1993-05-04","-0.040888","-0.055786","0.027835"
"P9715","1993-05-04","0.078704","-0.055786","0.027835"
"P9707","1993-05-05","0.147363","",""
"P9706","1993-05-05","0.036012","0.035129","-0.007454"
"P9710","1993-05-05","0.058577","0.035129","-0.007454"
"P9709","1993-05-05","0.036012","0.035129","-0.007454"
"P9712","1993-05-05","0.036012","0.035129","-0.007454"
"P9713","1993-05-05","0.058577","0.035129","-0.007454"
"P9714","1993-05-05","0.036012","0.035129","-0.007454"
"P9715","1993-05-05","0.058577","0.035129","-0.007454"
"P9710","1993-05-06","0.047063","-0.023678","0.008458"
"P9706","1993-05-06","-0.045081","-0.023678","0.008458"
"P9707","1993-05-06","0.412025","",""
"P9709","1993-05-06","-0.045081","-0.023678","0.008458"
"P9712","1993-05-06","-0.045081","-0.023678","0.008458"
"P9713","1993-05-06","0.047063","-0.023678","0.008458"
"P9714","1993-05-06","-0.045081","-0.023678","0.008458"
"P9715","1993-05-06","0.047063","-0.023678","0.008458"
"P9707","1993-05-07","-0.100031","",""
"P9710","1993-05-07","0.155085","0.026501","-0.017874"
"P9706","1993-05-07","0.219575","0.026501","-0.017874"
"P9709","1993-05-07","0.219575","0.026501","-0.017874"
"P9712","1993-05-07","0.219575","0.026501","-0.017874"
"P9713","1993-05-07","0.155085","0.026501","-0.017874"
"P9714","1993-05-07","0.219575","0.026501","-0.017874"
"P9715","1993-05-07","0.155085","0.026501","-0.017874"
"P9710","1993-05-10","-0.030417","-0.057507","-0.017964"
"P9707","1993-05-10","0.027338","",""
"P9706","1993-05-10","-0.044837","-0.057507","-0.017964"
"P9709","1993-05-10","-0.044837","-0.057507","-0.017964"
"P9712","1993-05-10","-0.044837","-0.057507","-0.017964"
"P9713","1993-05-10","-0.030417","-0.057507","-0.017964"
"P9714","1993-05-10","-0.044837","-0.057507","-0.017964"
"P9715","1993-05-10","-0.030417","-0.057507","-0.017964"
"P9707","1993-05-11","0.485876","",""
"P9706","1993-05-11","-0.006630","0.028284","0.000003"
"P9710","1993-05-11","0.092596","0.028284","0.000003"
"P9709","1993-05-11","-0.006630","0.028284","0.000003"
"P9712","1993-05-11","-0.006630","0.028284","0.000003"
"P9713","1993-05-11","0.092596","0.028284","0.000003"
"P9714","1993-05-11","-0.006630","0.028284","0.000003"
"P9715","1993-05-11","0.092596","0.028284","0.000003"
"P9706","1993-05-12","0.020937","-0.032446","-0.012276"
"P9707","1993-05-12","0.145733","",""
"P9710","1993-05-12","0.046332","-0.032446","-0.012276"
"P9709","1993-05-12","0.020937","-0.032446","-0.012276"
"P9712","1993-05-12","0.020937","-0.032446","-0.012276"
"P9713","1993-05-12","0.046332","-0.032446","-0.012276"
"P9714","1993-05-12","0.020937","-0.032446","-0.012276"
"P9715","1993-05-12","0.046332","-0.032446","-0.012276"
"P9707","1993-05-13","-0.006492","",""
"P9706","1993-05-13","0.031390","0.006769","0.000630"
"P9710","1993-05-13","0.023670","0.006769","0.000630"
"P9709","1993-05-13","0.031390","0.006769","0.000630"
"P9712","1993-05-13","0.031390","0.006769","0.000630"
"P9713","1993-05-13","0.023670","0.006769","0.000630"
"P9714","1993-05-13","0.031390","0.006769","0.000630"
"P9715","1993-05-13","0.023670","0.006769","0.000630"
"P9706","1993-05-14","-0.004111","-0.011137","0.005316"
"P9710","1993-05-14","0.036608","-0.011137","0.005316"
"P9707","1993-05-14","0.196295","",""
"P9709","1993-05-14","-0.004111","-0.011137","0.005316"
"P9712","1993-05-14","-0.004111","-0.011137","0.005316"
"P9713","1993-05-14","0.036608","-0.011137","0.005316"
"P9714","1993-05-14","-0.004111","-0.011137","0.005316"
"P9715","1993-05-14","0.036608","-0.011137","0.005316"
"P9707","1993-05-17","-0.045496","",""
"P9710","1993-05-17","-0.036956","0.036007","0.030137"
"P9706","1993-05-17","-0.034757","0.036007","0.030137"
"P9709","1993-05-17","-0.034757","0.036007","0.030137"
"P9712","1993-05-17","-0.034757","0.036007","0.030137"
"P9713","1993-05-17","-0.036956","0.036007","0.030137"
"P9714","1993-05-17","-0.034757","0.036007","0.030137"
"P9715","1993-05-17","-0.036956","0.036007","0.030137"
"P9706","1993-05-18","0.114163","-0.014604","-0.000734"
"P9707","1993-05-18","0.299351","",""
"P9710","1993-05-18","0.151453","-0.014604","-0.000734"
"P9709","1993-05-18","0.114163","-0.014604","-0.000734"
"P9712","1993-05-18","0.114163","-0.014604","-0.000734"
"P9713","1993-05-18","0.151453","-0.014604","-0.000734"
"P9714","1993-05-18","0.114163","-0.014604","-0.000734"
"P9715","1993-05-18","0.151453","-0.014604","-0.000734"
"P9706","1993-05-19","-0.001856","0.016267","-0.001242"
"P9710","1993-05-19","-0.005610","0.016267","-0.001242"
"P9707","1993-05-19","-0.020440","",""
"P9709","1993-05-19","-0.001856","0.016267","-0.001242"
"P9712","1993-05-19","-0.001856","0.016267","-0.001242"
"P9713","1993-05-19","-0.005610","0.016267","-0.001242"
"P9714","1993-05-19","-0.001856","0.016267","-0.001242"
"P9715","1993-05-19","-0.005610","0.016267","-0.001242"
"P9707","1993-05-20","-0.057575","",""
"P9706","1993-05-20","0.003062","0.029717","-0.005302"
"P9710","1993-05-20","-0.009005","0.029717","-0.005302"
"P9709","1993-05-20","0.003062","0.029717","-0.005302"
"P9712","1993-05-20","0.003062","0.029717","-0.005302"
"P9713","1993-05-20","-0.009005","0.029717","-0.005302"
"P9714","1993-05-20","0.003062","0.029717","-0.005302"
"P9715","1993-05-20","-0.009005","0.029717","-0.005302"
"P9706","1993-05-21","-0.020651","-0.007134","-0.011206"
"P9707","1993-05-21","0.150239","",""
"P9710","1993-05-21","0.012808","-0.007134","-0.011206"
"P9709","1993-05-21","-0.020651","-0.007134","-0.011206"
"P9712","1993-05-21","-0.020651","-0.007134","-0.011206"
"P9713","1993-05-21","0.012808","-0.007134","-0.011206"
"P9714","1993-05-21","-0.020651","-0.007134","-0.011206"
"P9715","1993-05-21","0.012808","-0.007134","-0.011206"
"P9706","1993-05-24","0.126488","-0.032845","-0.004837"
"P9710","1993-05-24","0.087487","-0.032845","-0.004837"
"P9707","1993-05-24","-0.074580","",""
"P9709","1993-05-24","0.126488","-0.032845","-0.004837"
"P9712","1993-05-24","0.126488","-0.032845","-0.004837"
"P9713","1993-05-24","0.087487","-0.032845","-0.004837"
"P9714","1993-05-24","0.126488","-0.032845","-0.004837"
"P9715","1993-05-24","0.087487","-0.032845","-0.004837"
"P9710","1993-05-25","-0.002231","-0.030260","0.012471"
"P9707","1993-05-25","-0.008035","",""
"P9706","1993-05-25","-0.000838","-0.030260","0.012471"
"P9709","1993-05-25","-0.000838","-0.030260","0.012471"
"P9712","1993-05-25","-0.000838","-0.030260","0.012471"
"P9713","1993-05-25","-0.002231","-0.030260","0.012471"
"P9714","1993-05-25","-0.000838","-0.030260","0.012471"
"P9715","1993-05-25","-0.002231","-0.030260","0.012471"
"P9707","1993-05-26","0.073198","",""
"P9710","1993-05-26","0.004543","-0.003662","0.012621"
"P9706","1993-05-26","-0.012021","-0.003662","0.012621"
"P9709","1993-05-26","-0.012021","-0.003662","0.012621"
"P9712","1993-05-26","-0.012021","-0.003662","0.012621"
"P9713","1993-05-26","0.004543","-0.003662","0.012621"
"P9714","1993-05-26","-0.012021","-0.003662","0.012621"
"P9715","1993-05-26","0.004543","-0.003662","0.012621"
"P9706","1993-05-27","-0.019409","-0.022129","0.002694"
"P9707","1993-05-27","0.276326","",""
"P9710","1993-05-27","0.038017","-0.022129","0.002694"
"P9709","1993-05-27","-0.019409","-0.022129","0.002694"
"P9712","1993-05-27","-0.019409","-0.022129","0.002694"
"P9713","1993-05-27","0.038017","-0.022129","0.002694"
"P9714","1993-05-27","-0.019409","-0.022129","0.002694"
"P9715","1993-05-27","0.038017","-0.022129","0.002694"
"P9706","1993-05-28","0.046764","0.000591","0.000118"
"P9710","1993-05-28","0.196038","0.000591","0.000118"
"P9707","1993-05-28","0.707214","",""
"P9709","1993-05-28","0.046764","0.000591","0.000118"
"P9712","1993-05-28","0.046764","0.000591","0.000118"
"P9713","1993-05-28","0.196038","0.000591","0.000118"
"P9714","1993-05-28","0.046764","0.000591","0.000118"
"P9715","1993-05-28","0.196038","0.000591","0.000118"
"P9707","1993-05-31","-0.150455","",""
"P9706","1993-05-31","0.000872","-0.049396","0.003390"
"P9710","1993-05-31","-0.035070","-0.049396","0.003390"
"P9709","1993-05-31","0.000872","-0.049396","0.003390"
"P9712","1993-05-31","0.000872","-0.049396","0.003390"
"P9713","1993-05-31","-0.035070","-0.049396","0.003390"
"P9714","1993-05-31","0.000872","-0.049396","0.003390"
"P9715","1993-05-31","-0.035070","-0.049396","0.003390"
"P9710","1993-06-01","0.025095","0.052341","0.005711"
"P9706","1993-06-01","-0.011997","0.052341","0.005711"
"P9707","1993-06-01","0.149422","",""
"P9709","1993-06-01","-0.011997","0.052341","0.005711"
"P9712","1993-06-01","-0.011997","0.052341","0.005711"
"P9713","1993-06-01","0.025095","0.052341","0.005711"
"P9714","1993-06-01","-0.011997","0.052341","0.005711"
"P9715","1993-06-01","0.025095","0.052341","0.005711"
"P9710","1993-06-02","0.135718","0.114138","0.008624"
"P9706","1993-06-02","0.083662","0.114138","0.008624"
"P9707","1993-06-02","0.310840","",""
"P9709","1993-06-02","0.083662","0.114138","0.008624"
"P9712","1993-06-02","0.083662","0.114138","0.008624"
"P9713","1993-06-02","0.135718","0.114138","0.008624"
"P9714","1993-06-02","0.083662","0.114138","0.008624"
"P9715","1993-06-02","0.135718","0.114138","0.008624"
"P9710","1993-06-03","-0.027895","-0.062132","-0.006117"
"P9706","1993-06-03","-0.006820","-0.062132","-0.006117"
"P9707","1993-06-03","-0.100195","",""
"P9709","1993-06-03","-0.006820","-0.062132","-0.006117"
"P9712","1993-06-03","-0.006820","-0.062132","-0.006117"
"P9713","1993-06-03","-0.027895","-0.062132","-0.006117"
"P9714","1993-06-03","-0.006820","-0.062132","-0.006117"
"P9715","1993-06-03","-0.027895","-0.062132","-0.006117"
"P9706","1993-06-04","-0.015052","-0.008287","-0.020100"
"P9710","1993-06-04","0.176770","-0.008287","-0.020100"
"P9707","1993-06-04","0.846234","",""
"P9709","1993-06-04","-0.015052","-0.008287","-0.020100"
"P9712","1993-06-04","-0.015052","-0.008287","-0.020100"
"P9713","1993-06-04","0.176770","-0.008287","-0.020100"
"P9714","1993-06-04","-0.015052","-0.008287","-0.020100"
"P9715","1993-06-04","0.176770","-0.008287","-0.020100"
"P9710","1993-06-05","-0.002262","0.000000","0.000000"
"P9706","1993-06-05","-0.002262","0.000000","0.000000"
"P9709","1993-06-05","-0.002262","0.000000","0.000000"
"P9712","1993-06-05","-0.002262","0.000000","0.000000"
"P9713","1993-06-05","-0.002262","0.000000","0.000000"
"P9714","1993-06-05","-0.002262","0.000000","0.000000"
"P9715","1993-06-05","-0.002262","0.000000","0.000000"
"P9706","1993-06-07","0.037046","0.066345","0.005063"
"P9707","1993-06-07","1.568450","",""
"P9710","1993-06-07","0.394847","0.066345","0.005063"
"P9709","1993-06-07","0.037046","0.066345","0.005063"
"P9712","1993-06-07","0.037046","0.066345","0.005063"
"P9713","1993-06-07","0.394847","0.066345","0.005063"
"P9714","1993-06-07","0.037046","0.066345","0.005063"
"P9715","1993-06-07","0.394847","0.066345","0.005063"
"P9706","1993-06-08","-0.000753","0.021395","0.009172"
"P9710","1993-06-08","0.170223","0.021395","0.009172"
"P9707","1993-06-08","0.763920","",""
"P9709","1993-06-08","-0.000753","0.021395","0.009172"
"P9712","1993-06-08","-0.000753","0.021395","0.009172"
"P9713","1993-06-08","0.170223","0.021395","0.009172"
"P9714","1993-06-08","-0.000753","0.021395","0.009172"
"P9715","1993-06-08","0.170223","0.021395","0.009172"
"P9707","1993-06-09","0.183175","",""
"P9710","1993-06-09","0.031527","0.005655","-0.010043"
"P9706","1993-06-09","-0.012106","0.005655","-0.010043"
"P9709","1993-06-09","-0.012106","0.005655","-0.010043"
"P9712","1993-06-09","-0.012106","0.005655","-0.010043"
"P9713","1993-06-09","0.031527","0.005655","-0.010043"
"P9714","1993-06-09","-0.012106","0.005655","-0.010043"
"P9715","1993-06-09","0.031527","0.005655","-0.010043"
"P9710","1993-06-10","0.175605","-0.011254","-0.019783"
"P9706","1993-06-10","0.241519","-0.011254","-0.019783"
"P9707","1993-06-10","-0.057271","",""
"P9709","1993-06-10","0.241519","-0.011254","-0.019783"
"P9712","1993-06-10","0.241519","-0.011254","-0.019783"
"P9713","1993-06-10","0.175605","-0.011254","-0.019783"
"P9714","1993-06-10","0.241519","-0.011254","-0.019783"
"P9715","1993-06-10","0.175605","-0.011254","-0.019783"
"P9706","1993-06-11","-0.011796","0.011549","0.006915"
"P9710","1993-06-11","0.175545","0.011549","0.006915"
"P9707","1993-06-11","0.843184","",""
"P9709","1993-06-11","-0.011796","0.011549","0.006915"
"P9712","1993-06-11","-0.011796","0.011549","0.006915"
"P9713","1993-06-11","0.175545","0.011549","0.006915"
"P9714","1993-06-11","-0.011796","0.011549","0.006915"
"P9715","1993-06-11","0.175545","0.011549","0.006915"
"P9707","1993-06-14","-0.313310","",""
"P9706","1993-06-14","-0.039522","0.031316","-0.039730"
"P9710","1993-06-14","-0.100334","0.031316","-0.039730"
"P9709","1993-06-14","-0.039522","0.031316","-0.039730"
"P9712","1993-06-14","-0.039522","0.031316","-0.039730"
"P9713","1993-06-14","-0.100334","0.031316","-0.039730"
"P9714","1993-06-14","-0.039522","0.031316","-0.039730"
"P9715","1993-06-14","-0.100334","0.031316","-0.039730"
"P9707","1993-06-15","1.481355","",""
"P9710","1993-06-15","0.322387","-0.012171","0.007546"
"P9706","1993-06-15","0.006256","-0.012171","0.007546"
"P9709","1993-06-15","0.006256","-0.012171","0.007546"
"P9712","1993-06-15","0.006256","-0.012171","0.007546"
"P9713","1993-06-15","0.322387","-0.012171","0.007546"
"P9714","1993-06-15","0.006256","-0.012171","0.007546"
"P9715","1993-06-15","0.322387","-0.012171","0.007546"
"P9707","1993-06-16","0.108391","",""
"P9710","1993-06-16","0.019583","0.009970","0.001938"
"P9706","1993-06-16","-0.005263","0.009970","0.001938"
"P9709","1993-06-16","-0.005263","0.009970","0.001938"
"P9712","1993-06-16","-0.005263","0.009970","0.001938"
"P9713","1993-06-16","0.019583","0.009970","0.001938"
"P9714","1993-06-16","-0.005263","0.009970","0.001938"
"P9715","1993-06-16","0.019583","0.009970","0.001938"
"P9710","1993-06-17","-0.011042","-0.002088","-0.002843"
"P9706","1993-06-17","-0.003423","-0.002088","-0.002843"
"P9707","1993-06-17","-0.038239","",""
"P9709","1993-06-17","-0.003423","-0.002088","-0.002843"
"P9712","1993-06-17","-0.003423","-0.002088","-0.002843"
"P9713","1993-06-17","-0.011042","-0.002088","-0.002843"
"P9714","1993-06-17","-0.003423","-0.002088","-0.002843"
"P9715","1993-06-17","-0.011042","-0.002088","-0.002843"
"P9707","1993-06-18","0.650455","",""
"P9706","1993-06-18","0.031956","-0.040014","-0.002527"
"P9710","1993-06-18","0.166546","-0.040014","-0.002527"
"P9709","1993-06-18","0.031956","-0.040014","-0.002527"
"P9712","1993-06-18","0.031956","-0.040014","-0.002527"
"P9713","1993-06-18","0.166546","-0.040014","-0.002527"
"P9714","1993-06-18","0.031956","-0.040014","-0.002527"
"P9715","1993-06-18","0.166546","-0.040014","-0.002527"
"P9706","1993-06-19","0.014979","-0.015114","-0.006065"
"P9710","1993-06-19","0.014979","-0.015114","-0.006065"
"P9709","1993-06-19","0.014979","-0.015114","-0.006065"
"P9712","1993-06-19","0.014979","-0.015114","-0.006065"
"P9713","1993-06-19","0.014979","-0.015114","-0.006065"
"P9714","1993-06-19","0.014979","-0.015114","-0.006065"
"P9715","1993-06-19","0.014979","-0.015114","-0.006065"
"P9706","1993-06-21","-0.025545","-0.043827","0.091114"
"P9707","1993-06-21","2.176704","",""
"P9710","1993-06-21","0.463345","-0.043827","0.091114"
"P9709","1993-06-21","-0.025545","-0.043827","0.091114"
"P9712","1993-06-21","-0.025545","-0.043827","0.091114"
"P9713","1993-06-21","0.463345","-0.043827","0.091114"
"P9714","1993-06-21","-0.025545","-0.043827","0.091114"
"P9715","1993-06-21","0.463345","-0.043827","0.091114"
"P9710","1993-06-22","0.007615","0.000884","0.003278"
"P9707","1993-06-22","0.028895","",""
"P9706","1993-06-22","0.001591","0.000884","0.003278"
"P9709","1993-06-22","0.001591","0.000884","0.003278"
"P9712","1993-06-22","0.001591","0.000884","0.003278"
"P9713","1993-06-22","0.007615","0.000884","0.003278"
"P9714","1993-06-22","0.001591","0.000884","0.003278"
"P9715","1993-06-22","0.007615","0.000884","0.003278"
"P9710","1993-06-23","0.059117","-0.003017","0.000350"
"P9706","1993-06-23","0.008041","-0.003017","0.000350"
"P9707","1993-06-23","0.241016","",""
"P9709","1993-06-23","0.008041","-0.003017","0.000350"
"P9712","1993-06-23","0.008041","-0.003017","0.000350"
"P9713","1993-06-23","0.059117","-0.003017","0.000350"
"P9714","1993-06-23","0.008041","-0.003017","0.000350"
"P9715","1993-06-23","0.059117","-0.003017","0.000350"
"P9706","1993-06-24","0.004865","-0.024381","-0.000034"
"P9707","1993-06-24","-0.331073","",""
"P9710","1993-06-24","-0.068528","-0.024381","-0.000034"
"P9709","1993-06-24","0.004865","-0.024381","-0.000034"
"P9712","1993-06-24","0.004865","-0.024381","-0.000034"
"P9713","1993-06-24","-0.068528","-0.024381","-0.000034"
"P9714","1993-06-24","0.004865","-0.024381","-0.000034"
"P9715","1993-06-24","-0.068528","-0.024381","-0.000034"
"P9707","1993-06-25","2.137616","",""
"P9710","1993-06-25","0.450132","0.036499","0.002598"
"P9706","1993-06-25","-0.005625","0.036499","0.002598"
"P9709","1993-06-25","-0.005625","0.036499","0.002598"
"P9712","1993-06-25","-0.005625","0.036499","0.002598"
"P9713","1993-06-25","0.450132","0.036499","0.002598"
"P9714","1993-06-25","-0.005625","0.036499","0.002598"
"P9715","1993-06-25","0.450132","0.036499","0.002598"
"P9710","1993-06-28","-0.034228","0.029325","-0.003312"
"P9707","1993-06-28","-0.138933","",""
"P9706","1993-06-28","-0.005313","0.029325","-0.003312"
"P9709","1993-06-28","-0.005313","0.029325","-0.003312"
"P9712","1993-06-28","-0.005313","0.029325","-0.003312"
"P9713","1993-06-28","-0.034228","0.029325","-0.003312"
"P9714","1993-06-28","-0.005313","0.029325","-0.003312"
"P9715","1993-06-28","-0.034228","0.029325","-0.003312"
"P9706","1993-06-29","0.599483","0.017689","0.007095"
"P9710","1993-06-29","0.662182","0.017689","0.007095"
"P9707","1993-06-29","0.876690","",""
"P9709","1993-06-29","0.599483","0.017689","0.007095"
"P9712","1993-06-29","0.599483","0.017689","0.007095"
"P9713","1993-06-29","0.662182","0.017689","0.007095"
"P9714","1993-06-29","0.599483","0.017689","0.007095"
"P9715","1993-06-29","0.662182","0.017689","0.007095"
"P9710","1993-06-30","0.076922","-0.008141","-0.004076"
"P9707","1993-06-30","0.399687","",""
"P9706","1993-06-30","-0.018592","-0.008141","-0.004076"
"P9709","1993-06-30","-0.018592","-0.008141","-0.004076"
"P9712","1993-06-30","-0.018592","-0.008141","-0.004076"
"P9713","1993-06-30","0.076922","-0.008141","-0.004076"
"P9714","1993-06-30","-0.018592","-0.008141","-0.004076"
"P9715","1993-06-30","0.076922","-0.008141","-0.004076"
"P9706","1993-07-01","-0.013293","0.002756","0.019853"
"P9710","1993-07-01","0.011337","0.098339","0.010323"
"P9707","1993-07-01","0.093746","0.359853","-0.024395"
"P9709","1993-07-01","-0.013293","0.002756","0.019853"
"P9712","1993-07-01","-0.013293","0.002756","0.019853"
"P9713","1993-07-01","0.011337","0.098339","0.010323"
"P9714","1993-07-01","-0.013293","0.002756","0.019853"
"P9715","1993-07-01","0.011337","0.098339","0.010323"
"P9707","1993-07-02","0.618911","-0.699888","-1.096289"
"P9706","1993-07-02","0.009669","-0.001633","-0.014422"
"P9710","1993-07-02","0.150234","-0.072887","-0.108334"
"P9709","1993-07-02","0.009669","-0.001633","-0.014422"
"P9712","1993-07-02","0.009669","-0.001633","-0.014422"
"P9713","1993-07-02","0.150234","-0.072887","-0.108334"
"P9714","1993-07-02","0.009669","-0.001633","-0.014422"
"P9715","1993-07-02","0.150234","-0.072887","-0.108334"
"P9710","1993-07-03","0.046800","0.006482","-0.062097"
"P9706","1993-07-03","0.046800","0.009649","-0.057855"
"P9709","1993-07-03","0.046800","0.009649","-0.057855"
"P9712","1993-07-03","0.046800","0.009649","-0.057855"
"P9713","1993-07-03","0.046800","0.006482","-0.062097"
"P9714","1993-07-03","0.046800","0.009649","-0.057855"
"P9715","1993-07-03","0.046800","0.006482","-0.062097"
"P9707","1993-07-05","0.473068","0.132888","-0.150816"
"P9706","1993-07-05","-0.039043","0.003564","0.016544"
"P9710","1993-07-05","0.078935","0.044984","0.016534"
"P9709","1993-07-05","-0.039043","0.003564","0.016544"
"P9712","1993-07-05","-0.039043","0.003564","0.016544"
"P9713","1993-07-05","0.078935","0.044984","0.016534"
"P9714","1993-07-05","-0.039043","0.003564","0.016544"
"P9715","1993-07-05","0.078935","0.044984","0.016534"
"P9707","1993-07-06","-0.017799","0.036994","0.066078"
"P9706","1993-07-06","-0.043285","-0.010809","-0.015342"
"P9710","1993-07-06","-0.037334","-0.004416","-0.001293"
"P9709","1993-07-06","-0.043285","-0.010809","-0.015342"
"P9712","1993-07-06","-0.043285","-0.010809","-0.015342"
"P9713","1993-07-06","-0.037334","-0.004416","-0.001293"
"P9714","1993-07-06","-0.043285","-0.010809","-0.015342"
"P9715","1993-07-06","-0.037334","-0.004416","-0.001293"
"P9706","1993-07-07","-0.000298","0.000891","0.003147"
