code,date,type,递延所得税资产,递延所得税负债,优先股账面值,所有者权益合计,book_equity
600330,2018-12-31,A,60493953.68,8154079.82,0.0,3864890078.32,3812550204.4600005
600330,2019-12-31,A,49392185.49,11463322.02,0.0,4141296023.41,4103367159.94
600331,2006-12-31,A,0.0,1919777.43,0.0,2237045960.8,2238965738.23
600331,2007-12-31,A,43820648.52,1919777.43,0.0,4574116352.3,4532215481.21
600331,2008-12-31,A,169854046.28,2318310.9,0.0,3057415532.12,2889879796.74
600331,2009-12-31,A,116170306.81,1454376.77,0.0,2253481504.16,2138765574.12
600331,2010-12-31,A,115584964.96,1454376.77,0.0,2032423684.11,1918293095.9199998
600331,2011-12-31,A,86300835.49,1454376.77,0.0,1985019671.63,1900173212.91
600331,2012-12-31,A,42554158.56,1454376.77,0.0,1631453841.83,1590354060.04
600331,2013-12-31,A,35302369.43,0.0,0.0,1489162265.59,1453859896.1599998
600331,2014-12-31,A,4744316.23,0.0,0.0,5274054998.73,5269310682.5
600331,2015-12-31,A,7208558.62,0.0,0.0,5304463152.41,5297254593.79
600331,2016-12-31,A,7733899.14,0.0,0.0,5438863783.06,5431129883.92
600331,2017-12-31,A,6927993.89,0.0,0.0,5798876744.12,5791948750.23
600331,2018-12-31,A,155989.59,0.0,0.0,2261630549.18,2261474559.5899997
600331,2019-12-31,A,155989.59,0.0,0.0,2295564091.61,2295408102.02
600332,2006-12-31,A,0.0,0.0,0.0,2954177327.28,2954177327.28
600332,2007-12-31,A,53661568.28,1343179.12,0.0,3294210750.35,3241892361.1899996
600332,2008-12-31,A,47221870.84,1312227.11,0.0,3224910271.69,3179000627.96
600332,2009-12-31,A,47077136.77,2306637.62,0.0,3401575458.14,3356804958.99
600332,2010-12-31,A,41627089.31,5822215.05,0.0,3641540169.59,3605735295.3300004
600332,2011-12-31,A,38542083.57,3802712.9,0.0,3895172017.57,3860432646.9
600332,2012-12-31,A,79144106.56,3863493.22,0.0,4224320333.29,4149039719.95
600332,2013-12-31,A,266950316.92,3475327.44,0.0,7022236694.94,6758761705.459999
600332,2014-12-31,A,329719136.32,15499610.21,0.0,7958978457.79,7644758931.68
600332,2015-12-31,A,329776054.32,29063935.23,0.0,8683933148.91,8383221029.82
600332,2016-12-31,A,417159182.77,76581360.14,0.0,17653790448.27,17313212625.64
600332,2017-12-31,A,388850739.31,114788264.17,0.0,19263153793.17,18989091318.029995
600332,2018-12-31,A,569144829.25,249762210.96,0.0,23143732754.0,22824350135.71
600332,2019-12-31,A,594992161.76,266908733.88,0.0,25989486948.19,25661403520.31
600332,2020-12-31,A,751722372.84,286359056.86,0.0,28205266614.19,27739903298.21
600333,2006-12-31,A,0.0,0.0,0.0,1122695506.54,1122695506.54
600333,2007-12-31,A,12206044.53,1134526.81,0.0,1185315208.22,1174243690.5
600333,2008-12-31,A,19990548.43,1134526.81,0.0,1231262598.59,1212406576.9699998
600333,2009-12-31,A,10471875.86,1181798.75,0.0,1307433828.6,1298143751.49
600333,2010-12-31,A,11135975.56,280948.2,0.0,1391302557.41,1380447530.0500002
600333,2011-12-31,A,13558048.5,79190.99,0.0,1418798307.22,1405319449.71
600333,2012-12-31,A,19125002.6,0.0,0.0,1422469812.72,1403344810.1200001
600333,2013-12-31,A,19895000.48,0.0,0.0,1928521928.47,1908626927.99
600333,2014-12-31,A,29772679.28,0.0,0.0,1935588876.1,1905816196.82
600333,2015-12-31,A,130097553.59,0.0,0.0,1599969322.7,1469871769.1100001
600333,2016-12-31,A,134507188.08,0.0,0.0,1633439367.76,1498932179.68
600333,2017-12-31,A,133764287.12,0.0,0.0,2185966380.2,2052202093.08
600333,2018-12-31,A,158311117.79,0.0,0.0,2116506879.89,1958195762.1000001
600333,2019-12-31,A,152133341.95,0.0,0.0,2134266630.43,1982133288.48
600335,2006-12-31,A,0.0,0.0,0.0,304981702.89,304981702.89
600335,2007-12-31,A,11008001.99,0.0,0.0,404475907.78,393467905.78999996
600335,2008-12-31,A,15052315.63,0.0,0.0,405578444.37,390526128.74
600335,2009-12-31,A,16006195.51,0.0,0.0,334337965.02,318331769.51
600335,2010-12-31,A,17190733.48,0.0,0.0,301925198.29,284734464.81
600335,2011-12-31,A,135478398.65,144734390.57,0.0,2686336665.8,2695592657.7200003
600335,2012-12-31,A,141388406.71,133159172.38,0.0,3112598540.68,3104369306.35
600335,2013-12-31,A,275018885.35,99259175.74,0.0,3762636422.89,3586876713.2799997
600335,2014-12-31,A,271765915.34,175207131.21,0.0,5348542508.64,5251983724.51
600335,2015-12-31,A,260648122.7,192928926.19,0.0,5687686154.95,5619966958.44
600335,2016-12-31,A,239358105.15,167439685.43,0.0,7149690451.84,7077772032.120001
600335,2017-12-31,A,231922751.71,168162416.6,0.0,7589546790.11,7525786455.0
600335,2018-12-31,A,224368503.67,243702439.72,0.0,7951446794.89,7970780730.940001
600335,2019-12-31,A,495747267.38,387655660.4,0.0,10264006212.9,10155914605.92
600336,2006-12-31,A,0.0,0.0,0.0,1054474146.22,1054474146.22
600336,2007-12-31,A,3143055.78,190902.68,0.0,451828113.93,448875960.83000004
600336,2008-12-31,A,5428324.88,9552.05,0.0,454964327.72,449545554.89000005
600336,2009-12-31,A,10819274.59,11652.72,0.0,502143465.21,491335843.34000003
600336,2010-12-31,A,25131669.94,0.0,0.0,569622058.67,544490388.7299999
600336,2011-12-31,A,21507841.26,0.0,0.0,606216805.37,584708964.11
600336,2012-12-31,A,18595638.59,0.0,0.0,771669833.82,753074195.23
600336,2013-12-31,A,22300394.11,0.0,0.0,928900087.94,906599693.83
600336,2014-12-31,A,33216535.61,0.0,0.0,1050832749.07,1017616213.46
600336,2015-12-31,A,47454279.32,0.0,0.0,1063446738.34,1015992459.02
600336,2016-12-31,A,54417712.26,0.0,0.0,1865290248.75,1810872536.49
600336,2017-12-31,A,48422640.44,0.0,0.0,1951079464.55,1902656824.11
600336,2018-12-31,A,61151741.76,7593774.52,0.0,2015245131.98,1961687164.74
600336,2019-12-31,A,57924607.96,9369862.12,0.0,2200510909.69,2151956163.85
600336,2020-12-31,A,62406475.91,11422036.89,0.0,2599629113.7,2548644674.68
600337,2006-12-31,A,0.0,0.0,0.0,881208425.84,881208425.84
600337,2007-12-31,A,11043035.76,0.0,0.0,1410149196.35,1399106160.59
600337,2008-12-31,A,18215574.96,0.0,0.0,1460407471.67,1442191896.71
600337,2009-12-31,A,21217274.89,0.0,0.0,1526271350.58,1505054075.6899998
600337,2010-12-31,A,34758759.12,686352.31,0.0,2326889963.62,2292817556.81
600337,2011-12-31,A,36609081.73,317305.45,0.0,2480534360.55,2444242584.27
600337,2012-12-31,A,56318656.24,2065386.42,0.0,2510286787.33,2456033517.51
600337,2013-12-31,A,69104789.95,1530130.05,0.0,2707756318.06,2640181658.1600003
600337,2014-12-31,A,53643838.5,146856.0,0.0,2850672781.92,2797175799.42
600337,2015-12-31,A,41310569.52,129872.0,0.0,3054951265.77,3013770568.25
600337,2016-12-31,A,40389909.85,0.0,0.0,3204541254.45,3164151344.6
600337,2017-12-31,A,31066160.69,0.0,0.0,4931813960.3,4900747799.610001
600337,2018-12-31,A,69819616.64,0.0,0.0,4820817342.89,4750997726.25
600337,2019-12-31,A,70105671.09,0.0,0.0,4637261451.06,4567155779.97
600338,2006-12-31,A,0.0,0.0,0.0,-31577630.84,-31577630.84
600338,2007-12-31,A,0.0,0.0,0.0,-119847765.9,-119847765.9
600338,2008-12-31,A,0.0,0.0,0.0,-71168247.79,-71168247.79
600338,2009-12-31,A,1201759.76,0.0,0.0,-330697.17,-1532456.93
600338,2010-12-31,A,2344734.04,177806.25,0.0,-4380057.61,-6546985.4
600338,2011-12-31,A,1183365.44,0.0,0.0,-47458073.97,-48641439.41
600338,2012-12-31,A,5706790.91,677627.86,0.0,26707488.82,21678325.77
600338,2013-12-31,A,6247987.19,0.0,0.0,53253433.48,47005446.29
600338,2014-12-31,A,5853163.97,32750.0,0.0,61736198.11,55915784.14
600338,2015-12-31,A,5493519.82,11575.0,0.0,670370401.37,664888456.55
600338,2016-12-31,A,6508201.21,0.0,0.0,1298773345.06,1292265143.85
600338,2017-12-31,A,8164059.68,0.0,0.0,1703997352.66,1695833292.98
600338,2018-12-31,A,9646492.87,0.0,0.0,2172240958.08,2162594465.21
600338,2019-12-31,A,5325572.01,0.0,0.0,2739773738.52,2734448166.5099998
600339,2006-12-31,A,0.0,0.0,0.0,663992277.96,663992277.96
600339,2007-12-31,A,2979481.51,13249569.83,0.0,1271253357.11,1281523445.4299998
600339,2008-12-31,A,4781612.19,6388359.8,0.0,1276611535.51,1278218283.12
600339,2009-12-31,A,3073128.93,0.0,0.0,1200005554.34,1196932425.4099998
600339,2010-12-31,A,9268029.22,0.0,0.0,1441430206.41,1432162177.19
600339,2011-12-31,A,16470358.22,0.0,0.0,1537799155.97,1521328797.75
600339,2012-12-31,A,45727605.83,0.0,0.0,1273128036.25,1227400430.42
600339,2013-12-31,A,35433288.9,0.0,0.0,1261588329.1,1226155040.1999998
600339,2014-12-31,A,16103251.54,0.0,0.0,1065120395.3,1049017143.76
600339,2015-12-31,A,374666.87,0.0,0.0,71269613.25,70894946.38
600339,2016-12-31,A,100344768.36,0.0,0.0,16577019916.53,16476675148.17
600339,2017-12-31,A,122069991.31,0.0,0.0,22765473055.84,22643403064.53
600339,2018-12-31,A,139297355.61,0.0,0.0,23511425175.98,23372127820.37
600339,2019-12-31,A,135300473.35,0.0,0.0,23805875382.33,23670574908.980003
600340,2006-12-31,A,0.0,0.0,0.0,338732080.19,338732080.19
600340,2007-12-31,A,28130.7,0.0,0.0,307349030.41,307320899.71000004
600340,2008-12-31,A,0.0,0.0,0.0,265759039.02,265759039.02
600340,2009-12-31,A,0.0,0.0,0.0,272487592.51,272487592.51
600340,2010-12-31,A,0.0,0.0,0.0,274702427.43,274702427.43
600340,2011-12-31,A,166049927.59,21762842.91,0.0,4008834734.33,3864547649.6499996
600340,2012-12-31,A,136377338.37,10825540.67,0.0,4958593773.91,4833041976.21
600340,2013-12-31,A,281742685.88,10581041.58,0.0,9955240336.79,9684078692.490002
600340,2014-12-31,A,406077474.88,9346283.71,0.0,17396275759.59,16999544568.42
600340,2015-12-31,A,583933574.45,9031096.66,0.0,25630000117.28,25055097639.489998
600340,2016-12-31,A,1273050482.09,7191986.84,0.0,38031705326.8,36765846831.55
600340,2017-12-31,A,2362674733.19,6911299.71,0.0,71032553334.96,68676789901.48001
600340,2018-12-31,A,3240310179.02,73609557.39,0.0,54715932836.67,51549232215.04
600340,2019-12-31,A,2346770703.35,174979511.45,0.0,73686210928.68,71514419736.77998
600343,2006-12-31,A,0.0,0.0,0.0,468150471.62,468150471.62
600343,2007-12-31,A,3590349.13,0.0,0.0,530241002.56,526650653.43
600343,2008-12-31,A,3288599.51,2047688.02,0.0,515558208.51,514317297.02
600343,2009-12-31,A,4660958.6,2030623.95,0.0,535166995.32,532536660.66999996
600343,2010-12-31,A,6547429.81,4911645.5,0.0,1266001376.6,1264365592.29
600343,2011-12-31,A,8685225.53,4330246.8,0.0,1488809252.2,1484454273.47
600343,2012-12-31,A,10559385.4,1879964.29,0.0,1560668426.49,1551989005.3799999
600343,2013-12-31,A,13604884.88,1560532.2,0.0,2616855665.22,2604811312.5399995
600343,2014-12-31,A,21515612.17,1355763.4,0.0,2622842878.13,2602683029.36
600343,2015-12-31,A,23955744.43,1150994.6,0.0,2676682389.52,2653877639.69
600343,2016-12-31,A,27509288.69,946225.8,0.0,2652613085.83,2626050022.94
600343,2017-12-31,A,28788095.1,741457.0,0.0,2673665943.84,2645619305.7400002
600343,2018-12-31,A,32064283.41,536688.2,0.0,2706887923.89,2675360328.68
600343,2019-12-31,A,48777186.62,0.0,0.0,2585636562.38,2536859375.76
600345,2006-12-31,A,0.0,0.0,0.0,1065506345.58,1065506345.58
600345,2007-12-31,A,8274163.8,735320.26,0.0,1067409897.07,1059871053.5300001
600345,2008-12-31,A,6903806.6,1271788.36,0.0,1078450812.24,1072818793.9999999
600345,2009-12-31,A,7714790.68,760131.03,0.0,1139530251.05,1132575591.3999999
600345,2010-12-31,A,12837263.31,0.0,0.0,1354582102.06,1341744838.75
600345,2011-12-31,A,9797416.07,4679860.04,0.0,1372597432.62,1367479876.59
600345,2012-12-31,A,8921766.01,7837224.3,0.0,1422687480.92,1421602939.21
600345,2013-12-31,A,6302562.92,6178444.99,0.0,1258776004.47,1258651886.54
600345,2014-12-31,A,8068816.37,10541757.49,0.0,1374051851.18,1376524792.3000002
600345,2015-12-31,A,13152423.56,9390882.49,0.0,1430247365.7,1426485824.63
600345,2016-12-31,A,17055023.3,8126569.99,0.0,1411955286.09,1403026832.78
600345,2017-12-31,A,7557534.94,6178444.99,0.0,1562171170.21,1560792080.26
600345,2018-12-31,A,2434119.04,6178444.99,0.0,1901756261.14,1905500587.0900002
600345,2019-12-31,A,1418325.56,6178444.99,0.0,1957137282.2,1961897401.63
600346,2006-12-31,A,0.0,0.0,0.0,322017043.36,322017043.36
600346,2007-12-31,A,5362944.13,0.0,0.0,337020566.86,331657622.73
600346,2008-12-31,A,5723819.4,0.0,0.0,335276152.52,329552333.12
600346,2009-12-31,A,7508996.1,0.0,0.0,333766933.29,326257937.19
600346,2010-12-31,A,7560071.03,0.0,0.0,367321561.56,359761490.53000003
600346,2011-12-31,A,142154.47,0.0,0.0,576201804.72,576059650.25
600346,2012-12-31,A,441654.99,0.0,0.0,652276908.66,651835253.67
600346,2013-12-31,A,4354766.89,0.0,0.0,669654951.8,665300184.91
600346,2014-12-31,A,346534.01,0.0,0.0,753658371.22,753311837.21
600346,2015-12-31,A,387211.99,0.0,0.0,491559789.54,491172577.55
600346,2016-12-31,A,963031.45,2834152.23,0.0,6034639659.15,6036510779.929999
600346,2017-12-31,A,6304255.37,0.0,0.0,7355409860.53,7349105605.16
600346,2018-12-31,A,27288905.76,11101938.09,0.0,27908336369.06,27892149401.390003
600346,2019-12-31,A,197918927.14,12831666.49,0.0,36738787902.44,36553700641.79
600348,2006-12-31,A,0.0,0.0,0.0,3161830655.09,3161830655.09
600348,2007-12-31,A,23120004.64,34862784.3,0.0,3559676438.85,3571419218.51
600348,2008-12-31,A,182615060.6,626352683.47,0.0,4996157939.65,5439895562.5199995
600348,2009-12-31,A,152375623.7,3401185.84,0.0,6396369685.32,6247395247.46
600348,2010-12-31,A,202331914.98,0.0,0.0,10020477452.96,9818145537.98
600348,2011-12-31,A,532438617.64,0.0,0.0,12935715101.89,12403276484.25
600348,2012-12-31,A,635417625.59,0.0,0.0,14579317999.82,13943900374.23
600348,2013-12-31,A,846243442.05,0.0,0.0,14067996376.83,13221752934.78
600348,2014-12-31,A,978206471.67,0.0,0.0,13442865685.42,12464659213.75
600348,2015-12-31,A,930951565.79,0.0,0.0,13349926839.85,12418975274.060001
600348,2016-12-31,A,1018700758.68,0.0,0.0,14029836934.84,13011136176.16
600348,2017-12-31,A,674048002.96,0.0,0.0,15623569154.09,14949521151.130001
600348,2018-12-31,A,715277337.74,2739925.12,0.0,21915111520.87,21202574108.249996
600348,2019-12-31,A,777224459.43,236155101.22,0.0,24162994264.1,23621924905.89
600350,2006-12-31,A,0.0,0.0,0.0,7679206589.0,7679206589.0
600350,2007-12-31,A,0.0,70431377.0,0.0,8336498931.0,8406930308.0
600350,2008-12-31,A,16553209.0,57352815.0,0.0,8895076411.0,8935876017.0
600350,2009-12-31,A,32553209.0,45734421.0,0.0,9388645493.0,9401826705.0
600350,2010-12-31,A,46177012.0,31824475.0,0.0,10382941477.0,10368588940.0
600350,2011-12-31,A,10191689.0,20106292.0,0.0,16446542202.0,16456456805.0
600350,2012-12-31,A,33956397.0,62128255.0,0.0,18267760848.0,18295932706.0
600350,2013-12-31,A,108248408.0,54484226.0,0.0,20754541821.0,20700777639.0
600350,2014-12-31,A,193285882.0,54484226.0,0.0,22462986311.0,22324184655.0
600350,2015-12-31,A,232484943.0,30147051.0,0.0,24187750512.0,23985412620.0
600350,2016-12-31,A,134817766.92,48179141.85,0.0,25186659389.83,25100020764.760002
600350,2017-12-31,A,219714162.76,79941865.25,0.0,27069577849.46,26929805551.95
600350,2018-12-31,A,608874790.86,857745250.08,0.0,29315418125.33,29564288584.550003
600350,2019-12-31,A,552645364.07,902747303.09,0.0,34387438388.88,34737540327.899994
600350,2020-12-31,A,679621876.2,1041909470.2,0.0,36294660624.64,36656948218.64
600351,2006-12-31,A,0.0,0.0,0.0,334535365.08,334535365.08
600351,2007-12-31,A,9294705.48,0.0,0.0,380080175.48,370785470.0
600351,2008-12-31,A,4998536.06,0.0,0.0,830316121.23,825317585.1700001
600351,2009-12-31,A,4903111.07,0.0,0.0,899551267.34,894648156.27
600351,2010-12-31,A,4480306.22,0.0,0.0,1002557224.7,998076918.48
600351,2011-12-31,A,4226776.58,0.0,0.0,1158766530.36,1154539753.78
600351,2012-12-31,A,4923221.59,4741.18,0.0,1615417134.89,1610498654.4800003
600351,2013-12-31,A,4087550.74,0.0,0.0,1696213191.69,1692125640.95
600351,2014-12-31,A,3170116.2,0.0,0.0,1819889741.63,1816719625.43
600351,2015-12-31,A,2868196.85,683607.42,0.0,2678018026.39,2675833436.96
600351,2016-12-31,A,6441183.11,12629881.3,0.0,2730353027.03,2736541725.2200003
600351,2017-12-31,A,9827219.4,10027290.62,0.0,2914433505.03,2914633576.25
600351,2018-12-31,A,11993347.75,8652193.27,0.0,3012778808.84,3009437654.36
600351,2019-12-31,A,18469887.99,11111191.23,0.0,2724404058.88,2717045362.1200004
600352,2006-12-31,A,0.0,0.0,0.0,1263159894.69,1263159894.69
600352,2007-12-31,A,14891239.19,16682324.31,0.0,2772727310.3,2774518395.42
600352,2008-12-31,A,26596788.52,0.0,0.0,3287350001.26,3260753212.7400002
600352,2009-12-31,A,27663517.64,0.0,0.0,4300026368.1,4272362850.4600005
600352,2010-12-31,A,29512920.39,68377522.5,0.0,6501021887.0,6539886489.11
600352,2011-12-31,A,35447164.29,58284843.75,0.0,7192210997.27,7215048676.7300005
600352,2012-12-31,A,150941730.97,82471891.54,0.0,8371970584.03,8303500744.599999
600352,2013-12-31,A,166220593.26,93620755.01,0.0,9942310726.26,9869710888.01
600352,2014-12-31,A,193013652.53,87952170.26,0.0,12219747638.93,12114686156.66
600352,2015-12-31,A,190850195.71,204556358.7,0.0,15228431856.09,15242138019.080002
600352,2016-12-31,A,355352287.2,652159891.61,0.0,17367387052.93,17664194657.34
600352,2017-12-31,A,415773756.33,560706565.68,0.0,18926928372.57,19071861181.92
600352,2018-12-31,A,567914594.92,572670133.56,0.0,21956207027.2,21960962565.840004
600352,2019-12-31,A,699641051.15,653665129.07,0.0,26819665393.72,26773689471.64
600353,2006-12-31,A,0.0,106272.82,0.0,351416310.57,351522583.39
600353,2007-12-31,A,8533032.59,106272.82,0.0,374747897.6,366321137.83000004
600353,2008-12-31,A,8657824.43,106272.82,0.0,391709277.98,383157726.37
600353,2009-12-31,A,7827838.11,106272.82,0.0,409592317.89,401870752.59999996
600353,2010-12-31,A,10594640.87,106272.82,0.0,474486396.27,463998028.21999997
600353,2011-12-31,A,10375474.51,19768023.35,0.0,750336364.89,759728913.73
600353,2012-12-31,A,9932822.39,9681545.33,0.0,942092964.7,941841687.6400001
600353,2013-12-31,A,9942335.7,3971673.61,0.0,962129126.04,956158463.9499999
600353,2014-12-31,A,11086663.3,983087.53,0.0,999947597.11,989844021.34
600353,2015-12-31,A,12629045.71,983087.53,0.0,1154004300.59,1142358342.4099998
600353,2016-12-31,A,12912780.99,983087.53,0.0,1207811312.38,1195881618.92
600353,2017-12-31,A,13219334.78,983087.53,0.0,1231622769.41,1219386522.16
600353,2018-12-31,A,15815542.48,983087.53,0.0,1185626242.77,1170793787.82
600353,2019-12-31,A,17283149.72,4265267.29,0.0,1293419020.4,1280401137.97
600355,2006-12-31,A,0.0,0.0,0.0,626705023.06,626705023.06
600355,2007-12-31,A,4497096.42,1548282.28,0.0,638987440.86,636038626.72
600355,2008-12-31,A,6474133.86,1050615.99,0.0,561755379.06,556331861.1899999
600355,2009-12-31,A,0.0,1681.97,0.0,398510514.34,398512196.31
600355,2010-12-31,A,0.0,0.0,0.0,411211735.25,411211735.25
600355,2011-12-31,A,1222029.5,0.0,0.0,474310087.98,473088058.48
600355,2012-12-31,A,1512412.78,0.0,0.0,468428640.92,466916228.14000005
600355,2013-12-31,A,3173456.82,0.0,0.0,411408639.03,408235182.21
600355,2014-12-31,A,3280107.49,0.0,0.0,417485440.27,414205332.78
600355,2015-12-31,A,5580556.31,0.0,0.0,397521279.15,391940722.84
600355,2016-12-31,A,7228278.05,0.0,0.0,408815701.18,401587423.13
600355,2017-12-31,A,8875087.06,0.0,0.0,349368503.03,340493415.96999997
600355,2018-12-31,A,11144332.44,0.0,0.0,360380124.76,349235792.32
600355,2019-12-31,A,7010828.24,0.0,0.0,293863877.85,286853049.61
600356,2006-12-31,A,0.0,0.0,0.0,755551866.81,755551866.81
600356,2007-12-31,A,2321215.33,0.0,0.0,1050087467.63,1047766252.3
600356,2008-12-31,A,2322635.94,0.0,0.0,1085818789.62,1083496153.6799998
600356,2009-12-31,A,3951118.61,0.0,0.0,1147706148.0,1143755029.39
600356,2010-12-31,A,6124510.16,0.0,0.0,1170240050.62,1164115540.4599998
600356,2011-12-31,A,7179367.85,0.0,0.0,1240774711.47,1233595343.6200001
600356,2012-12-31,A,10673908.7,0.0,0.0,1393855259.81,1383181351.11
600356,2013-12-31,A,11614508.42,0.0,0.0,1557070084.33,1545455575.9099998
600356,2014-12-31,A,10753212.38,0.0,0.0,1616526456.75,1605773244.37
600356,2015-12-31,A,12107793.94,0.0,0.0,1960666624.02,1948558830.08
600356,2016-12-31,A,14786915.53,0.0,0.0,2027447962.67,2012661047.14
600356,2017-12-31,A,16611673.23,0.0,0.0,2095335799.41,2078724126.18
600356,2018-12-31,A,23427820.01,0.0,0.0,2130274246.5,2106846426.49
600356,2019-12-31,A,25681830.2,0.0,0.0,2198325791.66,2172643961.46
600357,2006-12-31,A,0.0,0.0,0.0,3285312594.13,3285312594.13
600357,2007-12-31,A,8375083.97,1701018.0,0.0,3554031837.76,3547357771.7900004
600357,2008-12-31,A,70855628.47,2786891.05,0.0,3615560572.4,3547491834.9800005
600359,2006-12-31,A,0.0,0.0,0.0,1183426988.16,1183426988.16
600359,2007-12-31,A,1749398.63,0.0,0.0,1250839512.33,1249090113.6999998
600359,2008-12-31,A,892091.84,0.0,0.0,1044781928.35,1043889836.51
600359,2009-12-31,A,672694.8,0.0,0.0,1168415602.63,1167742907.8300002
600359,2010-12-31,A,3047744.89,0.0,0.0,1173747367.97,1170699623.08
600359,2011-12-31,A,136204.5,0.0,0.0,240079075.63,239942871.13
600359,2012-12-31,A,292315.19,0.0,0.0,335396316.69,335104001.5
600359,2013-12-31,A,2730568.21,0.0,0.0,301115871.99,298385303.78000003
600359,2014-12-31,A,3503391.65,0.0,0.0,854271001.28,850767609.63
600359,2015-12-31,A,4215036.04,0.0,0.0,840370124.32,836155088.2800001
600359,2016-12-31,A,3582388.78,0.0,0.0,661368338.18,657785949.4
600359,2017-12-31,A,3374101.23,0.0,0.0,676323668.81,672949567.5799999
600359,2018-12-31,A,3379061.75,0.0,0.0,460626180.4,457247118.65
600359,2019-12-31,A,3265918.93,0.0,0.0,429543295.45,426277376.52
600359,2020-12-31,A,2761269.11,0.0,0.0,482140062.36,479378793.25
600360,2006-12-31,A,0.0,7834126.63,0.0,874306398.15,882140524.78
600360,2007-12-31,A,4092366.39,12076517.36,0.0,1455365358.4,1463349509.37
600360,2008-12-31,A,9270989.14,16753752.85,0.0,1512224719.91,1519707483.62
600360,2009-12-31,A,8994450.63,16535824.06,0.0,1529707995.57,1537249368.9999998
600360,2010-12-31,A,11036269.2,15883375.32,0.0,1577829108.97,1582676215.09
600360,2011-12-31,A,10660565.84,16362284.08,0.0,1671432170.43,1677133888.67
600360,2012-12-31,A,10263325.58,19150297.65,0.0,1672029562.79,1680916534.8600001
600360,2013-12-31,A,12851687.8,21687333.14,0.0,1946560437.1,1955396082.44
600360,2014-12-31,A,14108490.03,23994314.43,0.0,1959081975.9,1968967800.3000002
600360,2015-12-31,A,14979463.28,26254244.54,0.0,1985439752.66,1996714533.92
600360,2016-12-31,A,11921847.41,27899176.88,0.0,2012838319.77,2028815649.24
600360,2017-12-31,A,10217486.7,23438666.95,0.0,2107430498.73,2120651678.98
600360,2018-12-31,A,10453536.35,18589529.49,0.0,2235788885.88,2243924879.02
600360,2019-12-31,A,10939919.14,13993683.42,0.0,3108159376.19,3111213140.4700003
600361,2006-12-31,A,0.0,0.0,0.0,1524165688.27,1524165688.27
600361,2007-12-31,A,8199784.38,7505732.22,0.0,1646870373.0,1646176320.84
600361,2008-12-31,A,5885908.29,8359317.24,0.0,1763881971.47,1766355380.42
600361,2009-12-31,A,12720930.08,8785446.33,0.0,1790954373.93,1787018890.18
600361,2010-12-31,A,19513810.15,7723987.36,0.0,1803576863.96,1791787041.1699998
600361,2011-12-31,A,20786901.81,7600734.31,0.0,3054141621.51,3040955454.01
600361,2012-12-31,A,15810227.06,6520511.24,0.0,3053183998.5,3043894282.68
600361,2013-12-31,A,29491910.6,2686170.01,0.0,3050824019.88,3024018279.2900004
600361,2014-12-31,A,17275679.44,2389147.35,0.0,3111549436.38,3096662904.29
600361,2015-12-31,A,27310783.66,2092124.66,0.0,3095241294.98,3070022635.98
600361,2016-12-31,A,127305873.56,1091353.2,0.0,2617563296.39,2491348776.0299997
600361,2017-12-31,A,136623307.59,766718.24,0.0,2701335268.92,2565478679.5699997
600361,2018-12-31,A,134774930.13,46858367.78,0.0,2717268305.5,2629351743.15
600361,2019-12-31,A,138133964.48,42632482.48,0.0,2754993729.32,2659492247.32
600362,2006-12-31,A,0.0,0.0,0.0,12976257401.0,12976257401.0
600362,2007-12-31,A,79437957.0,5779260.0,0.0,18382542115.0,18308883418.0
600362,2008-12-31,A,290264343.0,78108874.0,0.0,21118975557.0,20906820088.0
600362,2009-12-31,A,172831062.0,408895.0,0.0,23175104208.0,23002682041.0
600362,2010-12-31,A,184584288.0,2784614.0,0.0,34537405915.0,34355606241.0
600362,2011-12-31,A,306089392.0,14237896.0,0.0,39805994957.0,39514143461.0
600362,2012-12-31,A,397412400.0,104591189.0,0.0,43907772330.0,43614951119.0
600362,2013-12-31,A,483853438.0,96752142.0,0.0,45639676913.0,45252575617.0
600362,2014-12-31,A,690058974.0,93646453.0,0.0,47026266586.0,46429854065.0
600362,2015-12-31,A,922887544.0,108999878.0,0.0,47833482117.0,47019594451.0
600362,2016-12-31,A,960335408.0,108114322.0,0.0,48822847220.0,47970626134.0
600362,2017-12-31,A,716043512.0,105838376.0,0.0,49983229863.0,49373024727.0
600362,2018-12-31,A,676853430.0,109138652.0,0.0,52026690328.0,51458975550.0
600362,2019-12-31,A,490115890.0,328393473.0,0.0,59032602430.0,58870880013.0
600362,2020-12-31,A,485714624.0,372277441.0,0.0,66859304935.0,66745867752.0
600363,2006-12-31,A,0.0,0.0,0.0,1031943957.25,1031943957.25
600363,2007-12-31,A,6797409.08,0.0,0.0,974968574.89,968171165.81
600363,2008-12-31,A,12813353.69,0.0,0.0,1001820595.6,989007241.91
600363,2009-12-31,A,15083099.47,22331.36,0.0,1024134088.62,1009073320.51
600363,2010-12-31,A,21532813.51,0.0,0.0,1069872927.53,1048340114.02
600363,2011-12-31,A,23539430.04,0.0,0.0,1187049632.0,1163510201.96
600363,2012-12-31,A,24852870.26,0.0,0.0,1710205297.57,1685352427.31
600363,2013-12-31,A,28610524.62,0.0,0.0,1877251900.7,1848641376.0800002
600363,2014-12-31,A,37079360.34,142192.5,0.0,1982621777.5,1945684609.66
600363,2015-12-31,A,47856677.78,106674.36,0.0,2120199442.22,2072449438.8
