year,code,date,circulate,return1,return2,type,mean_mv,SB
2017,002757,2017-06-01,1437985.19,0.086936,0.08673,4,5528310.125,1
2018,002757,2018-06-01,2952113.02,-0.090144,-0.090144,4,4026835.105,1
2019,002757,2019-06-01,2615868.12,-0.354061,-0.353554,4,4378639.125,1
2020,002757,2020-06-01,4093286.06,0.041396,0.041667,4,4823275.33,1
2015,002758,2015-06-01,1008000.0,1.290076,1.290076,4,8414587.47,1
2016,002758,2016-06-01,2178435.74,-0.083242,-0.082889,4,6419702.33,1
2017,002758,2017-06-01,1742550.48,-0.051351,-0.051351,4,5528310.125,1
2018,002758,2018-06-01,1709933.21,-0.219951,-0.219951,4,4026835.105,1
2019,002758,2019-06-01,1644723.59,-0.055376,-0.055385,4,4378639.125,1
2020,002758,2020-06-01,2000945.48,0.000877,0.000877,4,4823275.33,1
2015,002759,2015-06-01,883680.0,0.933824,0.933824,4,8414587.47,1
2016,002759,2016-06-01,1277523.0,0.099226,0.099226,4,6419702.33,1
2017,002759,2017-06-01,2191349.0,-0.063027,-0.063027,4,5528310.125,1
2018,002759,2018-06-01,1207561.15,-0.056047,-0.056047,4,4026835.105,1
2019,002759,2019-06-01,2529990.3,0.108821,0.108821,4,4378639.125,1
2020,002759,2020-06-01,2569754.9,0.0,0.0,4,4823275.33,1
2015,002760,2015-06-01,795960.0,,,4,8414587.47,1
2016,002760,2016-06-01,1712235.63,-0.030353,-0.030385,4,6419702.33,1
2017,002760,2017-06-01,1488268.49,0.038352,0.038352,4,5528310.125,1
2018,002760,2018-06-01,942950.6,-0.242567,-0.242567,4,4026835.105,1
2019,002760,2019-06-01,1337369.34,0.018232,0.018232,4,4378639.125,1
2020,002760,2020-06-01,1649397.99,-0.020259,-0.020259,4,4823275.33,1
2015,002761,2015-06-01,888600.0,,,4,8414587.47,1
2016,002761,2016-06-01,2225902.4,0.069386,0.069386,4,6419702.33,1
2017,002761,2017-06-01,2116994.32,0.254198,0.254198,4,5528310.125,1
2018,002761,2018-06-01,1827935.06,-0.088046,-0.088017,4,4026835.105,1
2019,002761,2019-06-01,3381170.59,-0.099265,-0.099265,4,4378639.125,1
2020,002761,2020-06-01,2151107.92,-0.00113,-0.00113,4,4823275.33,1
2015,002762,2015-06-01,1411000.0,,,4,8414587.47,1
2017,002762,2017-06-01,1201152.21,0.013351,0.0136,4,5528310.125,1
2018,002762,2018-06-01,1346760.3,-0.234978,-0.234564,4,4026835.105,1
2019,002762,2019-06-01,1098603.18,-0.012875,-0.013445,4,4378639.125,1
2020,002762,2020-06-01,1050080.65,0.005435,0.005435,4,4823275.33,1
2015,002763,2015-06-01,1962900.0,,,4,8414587.47,1
2016,002763,2016-06-01,2206270.0,0.042176,0.042176,4,6419702.33,1
2017,002763,2017-06-01,1860125.0,0.034545,0.034545,4,5528310.125,1
2018,002763,2018-06-01,2017076.85,-0.159231,-0.159231,4,4026835.105,1
2019,002763,2019-06-01,1558088.14,-0.045913,-0.045913,4,4378639.125,1
2020,002763,2020-06-01,1350401.99,-0.008706,-0.006711,4,4823275.33,1
2015,002765,2015-06-01,1238120.0,,,4,8414587.47,1
2016,002765,2016-06-01,1882630.32,0.033333,0.033333,4,6419702.33,1
2017,002765,2017-06-01,1724038.11,-0.143194,-0.143194,4,5528310.125,1
2018,002765,2018-06-01,1804647.75,-0.099584,-0.099747,4,4026835.105,1
2019,002765,2019-06-01,1559949.75,0.028571,0.028571,4,4378639.125,1
2020,002765,2020-06-01,1206670.04,0.006897,0.006897,4,4823275.33,1
2015,002767,2015-06-01,1086500.0,,,4,8414587.47,1
2016,002767,2016-06-01,1363875.0,0.10918,0.10918,4,6419702.33,1
2017,002767,2017-06-01,990000.0,0.005714,0.005714,4,5528310.125,1
2018,002767,2018-06-01,1895995.24,-0.130459,-0.130459,4,4026835.105,1
2019,002767,2019-06-01,2098482.0,-0.061947,-0.061947,4,4378639.125,1
2020,002767,2020-06-01,1675231.88,-0.009538,-0.009538,4,4823275.33,1
2015,002768,2015-06-01,503200.0,,,4,8414587.47,1
2016,002768,2016-06-01,2618700.0,0.068513,0.068513,4,6419702.33,1
2017,002768,2017-06-01,1822650.0,-0.030093,-0.030093,4,5528310.125,1
2018,002768,2018-06-01,2489070.0,-0.001396,-0.001396,4,4026835.105,1
2019,002768,2019-06-01,4461786.1,-0.025473,-0.025473,4,4378639.125,2
2020,002768,2020-06-01,5790603.19,0.002409,0.00244,4,4823275.33,2
2015,002769,2015-06-01,834905.0,,,4,8414587.47,1
2016,002769,2016-06-01,3355160.0,-0.00461,-0.00461,4,6419702.33,1
2017,002769,2017-06-01,2894488.83,0.086382,0.086648,4,5528310.125,1
2018,002769,2018-06-01,2400936.69,-0.234432,-0.234432,4,4026835.105,1
2019,002769,2019-06-01,2288290.7,-0.031976,-0.032044,4,4378639.125,1
2020,002769,2020-06-01,1893091.24,0.006577,0.006612,4,4823275.33,1
2015,002771,2015-06-01,404800.0,,,4,8414587.47,1
2016,002771,2016-06-01,3762088.08,0.047342,0.047055,4,6419702.33,1
2017,002771,2017-06-01,1965885.07,0.13394,0.134084,4,5528310.125,1
2018,002771,2018-06-01,1189363.88,-0.128848,-0.128848,4,4026835.105,1
2019,002771,2019-06-01,1348797.1,0.010341,0.010677,4,4378639.125,1
2020,002771,2020-06-01,1660762.91,-0.027996,-0.027884,4,4823275.33,1
2015,002772,2015-06-01,843712.5,,,4,8414587.47,1
2016,002772,2016-06-01,3948145.95,0.010089,0.010089,4,6419702.33,1
2017,002772,2017-06-01,2166208.94,0.044255,0.044255,4,5528310.125,1
2018,002772,2018-06-01,2128365.43,-0.229282,-0.229282,4,4026835.105,1
2019,002772,2019-06-01,2184225.0,-0.00117,-0.00117,4,4378639.125,1
2020,002772,2020-06-01,2158728.83,-0.005403,-0.004646,4,4823275.33,1
2015,002773,2015-06-01,1082088.0,,,4,8414587.47,1
2016,002773,2016-06-01,3184020.0,0.045227,0.045305,4,6419702.33,1
2017,002773,2017-06-01,3577320.0,0.158382,0.157837,4,5528310.125,1
2018,002773,2018-06-01,24723332.39,-0.135343,-0.135274,4,4026835.105,2
2019,002773,2019-06-01,20449708.36,-0.123987,-0.123759,4,4378639.125,2
2020,002773,2020-06-01,30814149.1,0.403762,0.402305,4,4823275.33,2
2017,002774,2017-06-01,1171800.0,-0.151515,-0.151515,4,5528310.125,1
2018,002774,2018-06-01,797686.86,0.076339,0.075709,4,4026835.105,1
2019,002774,2019-06-01,727598.67,-0.016647,-0.016647,4,4378639.125,1
2020,002774,2020-06-01,1869475.49,-0.060478,-0.060478,4,4823275.33,1
2015,002775,2015-06-01,804600.0,,,4,8414587.47,1
2016,002775,2016-06-01,2672420.0,0.061907,0.061907,4,6419702.33,1
2017,002775,2017-06-01,2303936.81,0.005459,0.005459,4,5528310.125,1
2018,002775,2018-06-01,2228768.02,-0.143043,-0.143043,4,4026835.105,1
2019,002775,2019-06-01,2554258.46,-0.029921,-0.029921,4,4378639.125,1
2020,002775,2020-06-01,1989135.06,0.008282,0.008282,4,4823275.33,1
2016,002777,2016-06-01,2420000.0,0.137981,0.137854,4,6419702.33,1
2017,002777,2017-06-01,1671792.0,0.024869,0.024854,4,5528310.125,1
2018,002777,2018-06-01,1649298.8,-0.081578,-0.081578,4,4026835.105,1
2019,002777,2019-06-01,4996526.6,0.133953,0.132522,4,4378639.125,2
2020,002777,2020-06-01,8159533.38,0.122668,0.122088,4,4823275.33,2
2016,002778,2016-06-01,1059250.0,0.146777,0.146506,4,6419702.33,1
2017,002778,2017-06-01,1166598.81,0.001626,0.001748,4,5528310.125,1
2019,002778,2019-06-01,1224269.08,0.044321,0.044342,4,4378639.125,1
2020,002778,2020-06-01,2833682.1,0.18818,0.18806,4,4823275.33,1
2016,002779,2016-06-01,1457940.0,0.163244,0.163244,4,6419702.33,1
2017,002779,2017-06-01,1019922.75,-0.052572,-0.052572,4,5528310.125,1
2018,002779,2018-06-01,888137.25,0.166136,0.166136,4,4026835.105,1
2019,002779,2019-06-01,1883108.95,0.056478,0.056478,4,4378639.125,1
2020,002779,2020-06-01,1719669.3,-0.013587,-0.013587,4,4823275.33,1
2016,002780,2016-06-01,1351500.0,0.111798,0.111877,4,6419702.33,1
2017,002780,2017-06-01,1521833.07,0.062846,0.062846,4,5528310.125,1
2018,002780,2018-06-01,1100348.74,-0.297644,-0.297644,4,4026835.105,1
2019,002780,2019-06-01,2168231.19,-0.040779,-0.040778,4,4378639.125,1
2020,002780,2020-06-01,1928685.34,-0.069146,-0.069146,4,4823275.33,1
2016,002781,2016-06-01,1950750.0,0.018281,0.01825,4,6419702.33,1
2018,002781,2018-06-01,1447257.5,-0.098173,-0.098174,4,4026835.105,1
2019,002781,2019-06-01,3734814.63,0.054674,0.054674,4,4378639.125,1
2020,002781,2020-06-01,2912489.22,-0.007801,-0.007801,4,4823275.33,1
2016,002782,2016-06-01,3832935.0,0.486535,0.486631,4,6419702.33,1
2017,002782,2017-06-01,2231175.0,0.163741,0.162983,4,5528310.125,1
2018,002782,2018-06-01,1680570.0,0.137707,0.137707,4,4026835.105,1
2019,002782,2019-06-01,5235540.0,-0.098974,-0.098974,4,4378639.125,2
2020,002782,2020-06-01,5627460.0,0.021655,0.021655,4,4823275.33,2
2016,002783,2016-06-01,1875795.6,0.156191,0.156642,4,6419702.33,1
2017,002783,2017-06-01,2411808.18,-0.121248,-0.121248,4,5528310.125,1
2018,002783,2018-06-01,1409041.84,-0.175351,-0.175351,4,4026835.105,1
2019,002783,2019-06-01,3514695.78,0.032458,0.031746,4,4378639.125,1
2020,002783,2020-06-01,3140456.02,0.063044,0.063043,4,4823275.33,1
2016,002785,2016-06-01,1355000.0,0.231259,0.231259,4,6419702.33,1
2017,002785,2017-06-01,2033104.74,0.172702,0.172702,4,5528310.125,1
2018,002785,2018-06-01,914600.1,-0.087922,-0.087923,4,4026835.105,1
2019,002785,2019-06-01,1505483.47,-0.027,-0.027,4,4378639.125,1
2020,002785,2020-06-01,2286883.31,-0.072727,-0.072727,4,4823275.33,1
2016,002786,2016-06-01,2847805.8,0.09897,0.09897,4,6419702.33,1
2017,002786,2017-06-01,2015539.2,0.082946,0.082864,4,5528310.125,1
2018,002786,2018-06-01,847695.0,-0.14952,-0.14952,4,4026835.105,1
2019,002786,2019-06-01,2802186.0,-0.028785,-0.02874,4,4378639.125,1
2020,002786,2020-06-01,2829063.0,-0.01715,-0.01715,4,4823275.33,1
2016,002787,2016-06-01,1741344.0,0.106216,0.106216,4,6419702.33,1
2018,002787,2018-06-01,1029841.26,-0.021782,-0.019324,4,4026835.105,1
2019,002787,2019-06-01,1111496.26,-0.031123,-0.031123,4,4378639.125,1
2020,002787,2020-06-01,1184298.47,-0.02435,-0.023599,4,4823275.33,1
2016,002788,2016-06-01,2069789.0,0.157491,0.156786,4,6419702.33,1
2017,002788,2017-06-01,2312478.54,-0.020008,-0.019895,4,5528310.125,1
2018,002788,2018-06-01,1769319.47,-0.163337,-0.163337,4,4026835.105,1
2019,002788,2019-06-01,2529898.58,-0.079769,-0.079769,4,4378639.125,1
2020,002788,2020-06-01,2746020.57,0.10583,0.104271,4,4823275.33,1
2016,002789,2016-06-01,1455104.0,0.257643,0.257551,4,6419702.33,1
2017,002789,2017-06-01,1903473.68,0.129956,0.129956,4,5528310.125,1
2018,002789,2018-06-01,1312085.08,-0.101967,-0.101967,4,4026835.105,1
2019,002789,2019-06-01,1482386.25,-0.042473,-0.042473,4,4378639.125,1
2020,002789,2020-06-01,1195055.87,0.045143,0.045138,4,4823275.33,1
2016,002790,2016-06-01,1898000.0,0.142823,0.142823,4,6419702.33,1
2017,002790,2017-06-01,1296400.0,-0.006809,-0.007262,4,5528310.125,1
2018,002790,2018-06-01,660480.0,-0.186761,-0.186761,4,4026835.105,1
2019,002790,2019-06-01,1709793.28,-0.087719,-0.087719,4,4378639.125,1
2020,002790,2020-06-01,1545390.08,0.01902,0.019386,4,4823275.33,1
2016,002791,2016-06-01,2385237.2,0.177441,0.177036,4,6419702.33,1
2017,002791,2017-06-01,1545724.2,-0.01817,-0.017772,4,5528310.125,1
2018,002791,2018-06-01,979893.15,-0.144282,-0.143554,4,4026835.105,1
2019,002791,2019-06-01,2550313.24,-0.098004,-0.098472,4,4378639.125,1
2020,002791,2020-06-01,13934908.99,0.088932,0.088725,4,4823275.33,2
2016,002792,2016-06-01,2691000.0,0.083853,0.084236,4,6419702.33,1
2017,002792,2017-06-01,2467150.63,0.085112,0.085047,4,5528310.125,1
2018,002792,2018-06-01,1733207.42,-0.095396,-0.095396,4,4026835.105,1
2019,002792,2019-06-01,3906389.54,0.202069,0.201916,4,4378639.125,1
2020,002792,2020-06-01,4184644.39,0.038841,0.038851,4,4823275.33,1
2016,002793,2016-06-01,1625250.0,0.14737,0.14737,4,6419702.33,1
2017,002793,2017-06-01,1459178.8,-0.142871,-0.142318,4,5528310.125,1
2018,002793,2018-06-01,853848.92,-0.18322,-0.18322,4,4026835.105,1
2019,002793,2019-06-01,2016220.5,0.00657,0.00657,4,4378639.125,1
2020,002793,2020-06-01,3282360.22,0.07471,0.074554,4,4823275.33,1
2016,002795,2016-06-01,1702000.0,0.284044,0.284044,4,6419702.33,1
2017,002795,2017-06-01,1542112.5,-0.113595,-0.113595,4,5528310.125,1
2018,002795,2018-06-01,1304962.5,-0.131076,-0.131237,4,4026835.105,1
2019,002795,2019-06-01,2850000.0,-0.013158,-0.013158,4,4378639.125,1
2020,002795,2020-06-01,2760000.0,0.043084,0.043084,4,4823275.33,1
2016,002796,2016-06-01,1595000.0,0.416267,0.416267,4,6419702.33,1
2017,002796,2017-06-01,940905.0,-0.018997,-0.018997,4,5528310.125,1
2018,002796,2018-06-01,823195.18,-0.108773,-0.108773,4,4026835.105,1
2019,002796,2019-06-01,4962347.85,0.205413,0.205414,4,4378639.125,2
2020,002796,2020-06-01,4472864.79,-0.023546,-0.023546,4,4823275.33,1
2016,002797,2016-06-01,8849790.0,0.46732,0.46732,4,6419702.33,2
2017,002797,2017-06-01,17668915.42,-0.014973,-0.014973,4,5528310.125,2
2018,002797,2018-06-01,12987899.82,0.00744,0.00744,4,4026835.105,2
2019,002797,2019-06-01,22205216.0,0.019293,0.019293,4,4378639.125,2
2020,002797,2020-06-01,24236608.0,0.013177,0.013177,4,4823275.33,2
2016,002798,2016-06-01,1872720.0,2.891382,2.891382,4,6419702.33,1
2017,002798,2017-06-01,1295127.75,0.083133,0.083133,4,5528310.125,1
2018,002798,2018-06-01,1624514.27,-0.092303,-0.092303,4,4026835.105,1
2019,002798,2019-06-01,3712603.29,-0.112671,-0.112965,4,4378639.125,1
2020,002798,2020-06-01,7140925.3,-0.140641,-0.140433,4,4823275.33,2
2016,002799,2016-06-01,1091000.0,,,4,6419702.33,1
2017,002799,2017-06-01,1529812.5,0.028453,0.028405,4,5528310.125,1
2018,002799,2018-06-01,1409887.5,0.286115,0.286115,4,4026835.105,1
2019,002799,2019-06-01,2071500.0,-0.032913,-0.032913,4,4378639.125,1
2020,002799,2020-06-01,2913000.0,0.189222,0.189222,4,4823275.33,1
2016,002800,2016-06-01,1534188.4,5.731967,5.731967,4,6419702.33,1
2017,002800,2017-06-01,1337159.2,0.037858,0.037858,4,5528310.125,1
2018,002800,2018-06-01,744097.26,-0.248332,-0.248332,4,4026835.105,1
2019,002800,2019-06-01,1459331.1,0.065234,0.065145,4,4378639.125,1
2020,002800,2020-06-01,1423691.08,-0.052369,-0.05237,4,4823275.33,1
2016,002801,2016-06-01,732467.2,,,4,6419702.33,1
2017,002801,2017-06-01,1201446.4,-0.021343,-0.021343,4,5528310.125,1
2018,002801,2018-06-01,778982.4,-0.121222,-0.121222,4,4026835.105,1
2019,002801,2019-06-01,1513313.52,0.012549,0.012332,4,4378639.125,1
2020,002801,2020-06-01,2439140.8,0.209631,0.209631,4,4823275.33,1
2016,002802,2016-06-01,407160.0,,,4,6419702.33,1
2017,002802,2017-06-01,1156912.03,-0.116598,-0.116598,4,5528310.125,1
2018,002802,2018-06-01,917239.08,-0.009098,-0.008879,4,4026835.105,1
2019,002802,2019-06-01,818799.53,-0.016917,-0.016917,4,4378639.125,1
2020,002802,2020-06-01,1366726.91,0.104147,0.104147,4,4823275.33,1
2017,002803,2017-06-01,1131000.0,0.030408,0.030287,4,5528310.125,1
2018,002803,2018-06-01,1558480.0,-0.111035,-0.111314,4,4026835.105,1
2019,002803,2019-06-01,1592697.27,-0.084753,-0.084753,4,4378639.125,1
2020,002803,2020-06-01,6924523.81,0.221156,0.221207,4,4823275.33,2
2017,002805,2017-06-01,728566.03,0.001332,0.001332,4,5528310.125,1
2018,002805,2018-06-01,1238562.16,-0.03444,-0.03444,4,4026835.105,1
2019,002805,2019-06-01,1002222.28,-0.136535,-0.136393,4,4378639.125,1
2020,002805,2020-06-01,1169889.71,0.026338,0.026338,4,4823275.33,1
2017,002806,2017-06-01,874140.0,0.276564,0.276564,4,5528310.125,1
2018,002806,2018-06-01,1757961.37,-0.159584,-0.159389,4,4026835.105,1
2019,002806,2019-06-01,939735.53,-0.06094,-0.06094,4,4378639.125,1
2020,002806,2020-06-01,1213839.61,0.00613,0.00613,4,4823275.33,1
2017,002807,2017-06-01,2624352.12,0.0024,0.0024,4,5528310.125,1
2018,002807,2018-06-01,4036808.6,-0.10935,-0.10935,4,4026835.105,2
2019,002807,2019-06-01,4270790.89,0.006452,0.006452,4,4378639.125,1
2020,002807,2020-06-01,8477748.82,0.019965,0.019851,4,4823275.33,2
2017,002808,2017-06-01,878400.0,0.01687,0.016961,4,5528310.125,1
2018,002808,2018-06-01,909917.81,-0.246545,-0.246545,4,4026835.105,1
2019,002808,2019-06-01,1183496.37,0.016856,0.016856,4,4378639.125,1
2020,002808,2020-06-01,1573199.05,0.10977,0.109771,4,4823275.33,1
2017,002809,2017-06-01,1305000.0,0.408679,0.408679,4,5528310.125,1
2018,002809,2018-06-01,1168242.63,-0.228725,-0.22695,4,4026835.105,1
2019,002809,2019-06-01,1029660.21,-0.028225,-0.027794,4,4378639.125,1
2020,002809,2020-06-01,1696020.58,0.057212,0.057212,4,4823275.33,1
2017,002810,2017-06-01,774314.2,0.053507,0.053507,4,5528310.125,1
2018,002810,2018-06-01,905534.54,-0.380903,-0.380902,4,4026835.105,1
2019,002810,2019-06-01,1412729.13,-0.015363,-0.015363,4,4378639.125,1
2020,002810,2020-06-01,4168933.48,0.296965,0.296965,4,4823275.33,1
2017,002811,2017-06-01,1101600.0,-0.062428,-0.062428,4,5528310.125,1
2018,002811,2018-06-01,679050.0,-0.091155,-0.091503,4,4026835.105,1
2019,002811,2019-06-01,662850.0,-0.008081,-0.008081,4,4378639.125,1
2020,002811,2020-06-01,2396315.05,-0.064522,-0.063433,4,4823275.33,1
2017,002812,2017-06-01,2711880.0,0.385701,0.385354,4,5528310.125,1
2018,002812,2018-06-01,6177964.85,-0.031921,-0.031921,4,4026835.105,2
2019,002812,2019-06-01,5943195.43,-0.13458,-0.13458,4,4378639.125,2
2020,002812,2020-06-01,34289751.01,0.109612,0.109612,4,4823275.33,2
2017,002813,2017-06-01,934800.0,0.0317,0.031866,4,5528310.125,1
2018,002813,2018-06-01,1165500.0,0.127721,0.127721,4,4026835.105,1
2019,002813,2019-06-01,953700.0,0.148898,0.148898,4,4378639.125,1
2020,002813,2020-06-01,1232267.56,0.145007,0.145008,4,4823275.33,1
2017,002815,2017-06-01,1652000.0,0.059654,0.059654,4,5528310.125,1
2018,002815,2018-06-01,3416901.65,-0.034193,-0.034193,4,4026835.105,1
2019,002815,2019-06-01,3422590.81,0.045607,0.045607,4,4378639.125,1
2020,002815,2020-06-01,8575464.65,0.157986,0.157272,4,4823275.33,2
2017,002816,2017-06-01,737500.0,-0.265438,-0.265438,4,5528310.125,1
2018,002816,2018-06-01,850898.41,-0.199461,-0.199461,4,4026835.105,1
2019,002816,2019-06-01,1036359.55,-0.049206,-0.049206,4,4378639.125,1
2020,002816,2020-06-01,3213496.26,0.10409,0.10409,4,4823275.33,1
2017,002817,2017-06-01,787921.2,0.00972,0.00972,4,5528310.125,1
2018,002817,2018-06-01,925926.6,-0.153759,-0.153759,4,4026835.105,1
2019,002817,2019-06-01,865693.6,0.091272,0.09098,4,4378639.125,1
2020,002817,2020-06-01,1336979.28,0.076684,0.076503,4,4823275.33,1
2017,002818,2017-06-01,1736680.0,0.051132,0.051132,4,5528310.125,1
2018,002818,2018-06-01,2414297.6,-0.025129,-0.025129,4,4026835.105,1
2019,002818,2019-06-01,1934872.94,0.022311,0.022311,4,4378639.125,1
2020,002818,2020-06-01,3726589.5,0.084832,0.084495,4,4823275.33,1
2017,002819,2017-06-01,909997.4,0.030015,0.030061,4,5528310.125,1
2019,002819,2019-06-01,1098058.56,-0.042178,-0.042092,4,4378639.125,1
2020,002819,2020-06-01,3606393.25,0.146903,0.146903,4,4823275.33,1
2017,002820,2017-06-01,1087680.0,0.036913,0.036913,4,5528310.125,1
2018,002820,2018-06-01,1765081.44,-0.163522,-0.163522,4,4026835.105,1
2019,002820,2019-06-01,1595493.24,0.011294,0.010836,4,4378639.125,1
2020,002820,2020-06-01,2266585.36,-0.021695,-0.021496,4,4823275.33,1
2017,002821,2017-06-01,3336699.19,0.079895,0.079941,4,5528310.125,1
2018,002821,2018-06-01,10548982.1,0.011832,0.011832,4,4026835.105,2
2019,002821,2019-06-01,11999185.27,0.133872,0.133257,4,4378639.125,2
2020,002821,2020-06-01,54041316.75,0.119402,0.119283,4,4823275.33,2
2017,002822,2017-06-01,1927500.0,0.169501,0.1693,4,5528310.125,1
2018,002822,2018-06-01,1759845.0,-0.165457,-0.165457,4,4026835.105,1
2019,002822,2019-06-01,1922056.8,0.026144,0.026144,4,4378639.125,1
2020,002822,2020-06-01,5382113.49,-0.081545,-0.081545,4,4823275.33,2
2017,002823,2017-06-01,1499962.21,-0.025005,-0.024901,4,5528310.125,1
2018,002823,2018-06-01,1302510.98,-0.077794,-0.077793,4,4026835.105,1
2019,002823,2019-06-01,1032338.64,0.046606,0.046606,4,4378639.125,1
2020,002823,2020-06-01,1659890.24,-0.004011,-0.003791,4,4823275.33,1
2017,002824,2017-06-01,1116000.0,0.276507,0.276195,4,5528310.125,1
2018,002824,2018-06-01,867803.64,-0.182706,-0.182706,4,4026835.105,1
2019,002824,2019-06-01,886113.47,-0.010926,-0.011026,4,4378639.125,1
2020,002824,2020-06-01,2621085.64,0.201196,0.201196,4,4823275.33,1
2017,002825,2017-06-01,863750.0,0.022795,0.022795,4,5528310.125,1
2018,002825,2018-06-01,585204.82,-0.13833,-0.13833,4,4026835.105,1
2019,002825,2019-06-01,659179.81,-0.001231,-0.001232,4,4378639.125,1
2020,002825,2020-06-01,1157818.19,0.018061,0.018187,4,4823275.33,1
2017,002826,2017-06-01,993184.2,-0.041608,-0.041534,4,5528310.125,1
2018,002826,2018-06-01,2131985.3,-0.157648,-0.157648,4,4026835.105,1
2019,002826,2019-06-01,1155333.18,-0.016241,-0.01633,4,4378639.125,1
2020,002826,2020-06-01,1505567.4,0.051354,0.051354,4,4823275.33,1
2017,002827,2017-06-01,1108600.0,-0.024291,-0.024291,4,5528310.125,1
2018,002827,2018-06-01,906783.74,-0.141893,-0.14186,4,4026835.105,1
2019,002827,2019-06-01,1044363.11,0.101932,0.101932,4,4378639.125,1
2020,002827,2020-06-01,3587905.67,0.433297,0.433297,4,4823275.33,1
2017,002828,2017-06-01,762679.0,-0.021126,-0.021145,4,5528310.125,1
2018,002828,2018-06-01,1775106.0,-0.083036,-0.083036,4,4026835.105,1
2019,002828,2019-06-01,1374783.74,-0.023158,-0.023158,4,4378639.125,1
2020,002828,2020-06-01,1374556.26,0.001095,0.001095,4,4823275.33,1
2017,002829,2017-06-01,1253620.0,0.070409,0.070409,4,5528310.125,1
2018,002829,2018-06-01,1866930.98,0.24534,0.245321,4,4026835.105,1
2019,002829,2019-06-01,1270538.29,0.00826,0.00826,4,4378639.125,1
2020,002829,2020-06-01,2982497.26,0.148185,0.148185,4,4823275.33,1
2017,002830,2017-06-01,822164.4,-0.205029,-0.205029,4,5528310.125,1
2018,002830,2018-06-01,860145.6,-0.1935,-0.1935,4,4026835.105,1
