code,year,date,circulate,return1,return2,type,BE,BM_ratio
601566,2013,2013-12-01,1586630.92,-0.068764,-0.068764,1,4477838694.4800005,2.822230827620579
600792,2013,2013-12-01,1101944.25,-0.017998,-0.017998,1,3140937002.19,2.850359264717793
000517,2013,2013-12-01,1086941.49,-0.057803,-0.057803,4,3181979181.49,2.9274613314190443
600578,2013,2013-12-01,5571228.44,-0.049738,-0.049738,1,16382869217.58,2.9406206178793846
600096,2013,2013-12-01,3241206.94,-0.005587,-0.005587,1,9591592053.11,2.959265554673285
601010,2013,2013-12-01,1258086.0,-0.024286,-0.024286,1,3764141125.07,2.991958518789654
601116,2013,2013-12-01,516000.0,-0.175456,-0.175455,1,1551118293.75,3.0060432049418604
000959,2013,2013-12-01,2472607.74,-0.046511,-0.046512,4,7452205115.950001,3.0139051153944867
601677,2013,2013-12-01,874660.0,-0.04038,-0.04038,1,2660540861.35,3.0418000838611574
601608,2013,2013-12-01,2536541.55,-0.042614,-0.042614,1,7763069651.23,3.0604937858124184
002585,2013,2013-12-01,1194960.0,0.096374,0.096374,4,3665486295.37,3.067455224752293
000736,2013,2013-12-01,891304.88,-0.034722,-0.034722,4,2781218079.17,3.1203891525535012
600050,2013,2013-12-01,68041074.43,-0.06686,-0.06686,1,216484575639.0,3.1816748552628638
601328,2013,2013-12-01,125602764.85,-0.072464,-0.072464,1,404278000000.0,3.218703031599706
601339,2013,2013-12-01,1894310.0,0.110746,0.110746,1,6209857422.440001,3.2781632480639393
600033,2013,2013-12-01,2867059.71,-0.009259,-0.009259,1,9505819336.07,3.315528903327235
601005,2013,2013-12-01,2963600.0,-0.06415,-0.064151,1,9918437000.0,3.346752935618842
000935,2013,2013-12-01,970880.59,-0.014159,-0.014159,4,3392023784.7,3.4937600150189425
600688,2013,2013-12-01,4941000.0,0.071457,0.070602,1,17406080000.0,3.522784861364096
000027,2013,2013-12-01,5270924.86,-0.021352,-0.021352,4,18630713442.38,3.534619433444172
601992,2013,2013-12-01,8612541.35,-0.077341,-0.077341,1,31275259335.3,3.6313624590377147
601038,2013,2013-12-01,1410000.0,-0.095284,-0.095284,1,5201867679.5,3.6892678578014184
000703,2013,2013-12-01,1969827.33,-0.070807,-0.070807,4,7307281350.57,3.7096050193242065
000030,2013,2013-12-01,1124655.54,-0.031847,-0.031847,4,4178605501.4,3.7154536236046107
000429,2013,2013-12-01,1366216.67,-0.04886,-0.04886,4,5131699188.37,3.7561386133357604
600094,2013,2013-12-01,1006858.99,-0.057836,-0.057836,1,4166384255.94,4.138001743362295
600403,2013,2013-12-01,2498431.41,-0.153389,-0.153389,1,10429539931.94,4.174435163677357
002563,2013,2013-12-01,1882300.0,-0.090017,-0.090017,4,7984375412.15,4.2418187388567175
601669,2013,2013-12-01,9219210.0,-0.055384,-0.055385,1,40242870394.96999,4.365110502415066
000709,2013,2013-12-01,10178761.04,0.015228,0.015228,4,44584821132.16,4.380181532600357
000666,2013,2013-12-01,2216600.4,0.067834,0.067834,4,9743505055.08,4.395697598484598
000791,2013,2013-12-01,822958.94,-0.045273,-0.045273,4,3635023381.51,4.417016700140593
601558,2013,2013-12-01,1727844.0,-0.106522,-0.106522,1,8771288166.82,5.076435237683494
600871,2013,2013-12-01,1273500.0,-0.059801,-0.059801,1,7022705000.0,5.5144915586965055
601238,2013,2013-12-01,4979566.72,-0.083426,-0.083426,1,33554564725.0,6.738450674881207
601800,2013,2013-12-01,5452931.12,-0.053864,-0.053864,1,105792918923.0,19.401110447732925
601939,2013,2013-12-01,39717742.49,-0.054795,-0.054795,1,1036019000000.0,26.084538925162864
600556,2014,2014-12-01,5527111.91,0.068702,0.068702,1,1890480.04,0.0003420375904782431
000892,2014,2014-12-01,2206881.99,-0.22438,-0.22438,4,2974391.17,0.00134777989193704
600678,2014,2014-12-01,3489900.0,0.814882,0.814882,1,27662126.95,0.00792633798962721
600769,2014,2014-12-01,2894823.98,-0.208205,-0.208205,1,37327536.14,0.012894578875224048
000068,2014,2014-12-01,7836908.6,-0.084817,-0.084817,4,115740447.77,0.014768635654370142
000505,2014,2014-12-01,2703339.55,-0.040921,-0.040921,4,42242807.97,0.01562615690285743
600771,2014,2014-12-01,4457466.46,-0.052823,-0.052823,1,81917504.74,0.01837759307335315
600800,2014,2014-12-01,3777825.38,-0.137883,-0.137883,1,85724825.64,0.022691579683336238
600338,2014,2014-12-01,2115333.33,-0.091156,-0.091156,1,55915784.14,0.026433556994064855
600681,2014,2014-12-01,1738203.78,-0.023546,-0.023546,1,49986504.870000005,0.02875756309194081
600163,2014,2014-12-01,3758597.99,0.371053,0.371053,1,108167392.76,0.028778654447159966
600155,2014,2014-12-01,4917000.0,0.012744,0.012744,1,148530858.99,0.03020761826113484
600793,2014,2014-12-01,1212003.0,-0.140403,-0.140403,1,39269050.16,0.03240012620430807
000557,2014,2014-12-01,4168651.8,-0.097143,-0.097143,4,141063194.74,0.03383904473383937
600213,2014,2014-12-01,3306600.0,0.031572,0.031572,1,121011863.51,0.036597067534627714
600848,2014,2014-12-01,3248612.26,0.40404,0.40404,1,132617981.93999998,0.04082296418471313
000503,2014,2014-12-01,28087084.8,0.106865,0.106865,4,1327089452.82,0.04724909908841803
000613,2014,2014-12-01,1779657.58,-0.127714,-0.127714,4,84415334.33,0.04743346994313367
000590,2014,2014-12-01,3551688.37,-0.189919,-0.189919,4,179725109.04999998,0.050602724768333204
000691,2014,2014-12-01,1655771.91,-0.24,-0.24,4,83807369.28,0.0506152863047423
000018,2014,2014-12-01,2562815.64,0.470252,0.470252,4,130188901.0,0.050799167512494185
000995,2014,2014-12-01,2198053.53,-0.062784,-0.062784,4,111984440.29,0.0509470942184015
600603,2014,2014-12-01,1666134.84,-0.111111,-0.111111,1,90137159.92,0.0540995589048483
600570,2014,2014-12-01,33831011.66,-0.013511,-0.013511,1,2032031924.98,0.06006417855315179
600228,2014,2014-12-01,2594190.0,-0.04783,-0.04783,1,157868021.83,0.060854456238748904
000034,2014,2014-12-01,2326039.87,-0.071913,-0.071913,4,165636614.87,0.07120970582073471
600818,2014,2014-12-01,5646741.2,-0.044686,-0.044686,1,402194387.27,0.07122592890745551
600753,2014,2014-12-01,1704960.0,-0.120792,-0.120792,1,122091837.86,0.07160979604213588
300059,2014,2014-12-01,25612035.77,0.066768,0.066768,16,1870616376.85,0.07303661425622004
600476,2014,2014-12-01,3068383.5,-0.130137,-0.130137,1,225903961.09,0.0736231181956232
600259,2014,2014-12-01,13861652.0,0.179542,0.179542,1,1031799326.53,0.07443552374060465
600446,2014,2014-12-01,12383070.72,-0.206768,-0.206768,1,933689900.62,0.07540051427728582
002095,2014,2014-12-01,6604802.13,-0.062908,-0.062908,4,498017569.14,0.07540234504193996
600381,2014,2014-12-01,4079148.77,-0.048866,-0.048866,1,308443221.2,0.07561460456368695
300168,2014,2014-12-01,22114015.86,0.226115,0.226115,16,1680830975.3400002,0.0760074961500005
600768,2014,2014-12-01,1390970.88,-0.172633,-0.172633,1,106505686.29,0.07656931415415397
300253,2014,2014-12-01,9935792.62,0.029122,0.029122,16,780690459.74,0.07857354612741504
002544,2014,2014-12-01,14170266.18,0.453786,0.453786,4,1116800284.23,0.07881293618931864
300024,2014,2014-12-01,24979154.04,0.008965,0.008965,16,1979115501.47,0.07923068564695075
000710,2014,2014-12-01,1595160.0,-0.224265,-0.224265,4,130028467.6,0.08151437322901778
002030,2014,2014-12-01,10557612.26,-0.153879,-0.153879,4,897182931.6999999,0.08497971980834991
000526,2014,2014-12-01,1841174.35,-0.139775,-0.139775,4,157627918.83,0.0856127062762959
000628,2014,2014-12-01,1629631.2,-0.288525,-0.288525,4,140454150.0,0.0861876908100434
600645,2014,2014-12-01,13160171.98,0.106831,0.106831,1,1148891762.65,0.08730066479343988
300022,2014,2014-12-01,2991465.95,0.072248,0.072248,16,261990312.72000003,0.08757923944278892
002432,2014,2014-12-01,8537400.0,-0.133962,-0.133962,4,751407001.94,0.08801356407571392
600763,2014,2014-12-01,7692153.6,-0.090254,-0.090254,1,685232921.05,0.08908206422841061
000996,2014,2014-12-01,6578000.0,0.155556,0.155556,4,611311685.9399999,0.09293275858011553
600733,2014,2014-12-01,3113208.0,0.116594,0.116594,1,293337865.6,0.09422366433595186
600211,2014,2014-12-01,4274523.14,-0.17489,-0.17489,1,407051294.56,0.09522729933332401
600559,2014,2014-12-01,6907600.0,0.883206,0.883206,1,660612890.37,0.09563566077508831
002166,2014,2014-12-01,2444611.92,0.036717,0.036717,4,234741851.16,0.09602417841437998
000677,2014,2014-12-01,5641581.57,0.131716,0.131716,4,544291004.57,0.09647844275873867
600136,2014,2014-12-01,1477845.98,-0.235294,-0.235294,1,144597632.24,0.09784350615481595
000025,2014,2014-12-01,1800117.22,-0.201273,-0.201273,4,177375370.22,0.09853545549661483
600855,2014,2014-12-01,9157036.44,0.285185,0.285185,1,911616453.66,0.09955365577424741
000777,2014,2014-12-01,10864165.13,-0.039973,-0.039973,4,1088547483.5500002,0.10019614673787641
000592,2014,2014-12-01,14169597.16,-0.088314,-0.088314,4,1428739210.42,0.10083132175791511
300226,2014,2014-12-01,8103984.95,-0.147316,-0.147316,16,844879549.05,0.10425482700951955
300202,2014,2014-12-01,12925356.57,0.076307,0.076307,16,1383401621.79,0.10703005478401281
000963,2014,2014-12-01,22835843.52,0.007468,0.007468,4,2475391316.16,0.10839938161215776
600372,2014,2014-12-01,48711221.75,0.055661,0.055661,1,5317730929.79,0.10916849832020482
600637,2014,2014-12-01,42188322.52,-0.064922,-0.064922,1,4651828008.38,0.11026340301098086
600186,2014,2014-12-01,4662286.73,0.028103,0.028103,1,516447543.92,0.11077129611031024
600086,2014,2014-12-01,9014887.99,-0.005827,-0.005828,1,1000350193.72,0.11096645846622438
000695,2014,2014-12-01,2829164.29,-0.103303,-0.103303,4,317275077.19,0.11214445138850526
000831,2014,2014-12-01,22327353.98,0.234156,0.234156,4,2512136226.49,0.11251383521487932
600990,2014,2014-12-01,7925984.28,0.18399,0.18399,1,902609809.37,0.11387983845080248
600980,2014,2014-12-01,1898000.0,-0.170926,-0.170926,1,219247750.63000005,0.11551514785563755
600535,2014,2014-12-01,42449833.08,0.020358,0.020357,1,4978860636.809999,0.11728810870532637
000007,2014,2014-12-01,3005952.21,-0.105392,-0.105392,4,357071646.14,0.11878819794676643
002127,2014,2014-12-01,3919909.16,-0.005663,-0.005663,4,466329371.77,0.11896433124741083
600550,2014,2014-12-01,9185309.16,-0.083562,-0.083562,1,1093954372.99,0.11909826375294263
002268,2014,2014-12-01,10597020.9,0.20289,0.20289,4,1264523395.0600002,0.11932819676329978
600609,2014,2014-12-01,4479935.24,-0.016787,-0.016787,1,534678261.18,0.11934955139664027
000004,2014,2014-12-01,1305940.9,-0.304911,-0.304911,4,157266676.97,0.12042403830831855
000591,2014,2014-12-01,3927223.06,0.002805,0.002805,4,475435041.88,0.12106137966097602
002069,2014,2014-12-01,8101363.15,-0.230272,-0.230272,4,990293353.38,0.12223786726311608
600468,2014,2014-12-01,6058229.76,-0.091655,-0.091655,1,741751188.1,0.12243695229214945
000998,2014,2014-12-01,16367033.85,0.009226,0.009226,4,2020530646.85,0.1234512414019355
002520,2014,2014-12-01,5605879.97,-0.1392,-0.1392,4,694562716.6400001,0.1238989632951417
000848,2014,2014-12-01,11031166.73,-0.012573,-0.012573,4,1367480867.34,0.12396520701849639
600433,2014,2014-12-01,14045304.0,-0.066456,-0.066456,1,1748623578.91,0.12449880607141006
000518,2014,2014-12-01,5652150.95,-0.077311,-0.077311,4,709167434.28,0.12546859426675433
000997,2014,2014-12-01,14296526.3,-0.015051,-0.015051,4,1806907919.13,0.1263878987953878
600076,2014,2014-12-01,1926374.72,-0.297333,-0.297333,1,244044660.84,0.12668597563406564
002141,2014,2014-12-01,2526424.32,-0.069658,-0.069658,4,322814911.94,0.12777541341115653
600478,2014,2014-12-01,9118861.67,-0.225742,-0.225742,1,1167156266.9099998,0.12799363661254
002262,2014,2014-12-01,8163227.47,-0.088235,-0.088235,4,1051982058.77,0.12886839949469153
000893,2014,2014-12-01,4170875.2,-0.237857,-0.237857,4,538940077.58,0.1292151051606627
600184,2014,2014-12-01,7504194.0,0.205111,0.205111,1,972405050.59,0.12958154474551165
000502,2014,2014-12-01,1730627.01,-0.212677,-0.212677,4,225343209.13,0.1302089981422398
600571,2014,2014-12-01,5451164.68,0.363544,0.363544,1,715041175.75,0.13117218387722604
000977,2014,2014-12-01,17707400.0,0.034154,0.034154,4,2324133906.31,0.13125212658606006
600647,2014,2014-12-01,2052367.36,-0.09398,-0.09398,1,269483533.63,0.1313037514054014
300238,2014,2014-12-01,4000779.46,-0.269219,-0.269219,16,526279887.5,0.13154433848748065
600435,2014,2014-12-01,18221830.2,-0.069935,-0.069935,1,2399531314.06,0.13168442948502504
002189,2014,2014-12-01,3831541.67,-0.237757,-0.237757,4,506031727.89,0.13207000509797404
600562,2014,2014-12-01,6596453.37,0.310381,0.310381,1,871693952.99,0.1321458523385272
000901,2014,2014-12-01,10922317.46,0.213592,0.213592,4,1449239002.09,0.13268603548628222
600867,2014,2014-12-01,15983768.24,-0.237164,-0.237164,1,2128240937.61,0.13315013741778328
300212,2014,2014-12-01,8138117.37,-0.108449,-0.108449,16,1098620689.3300002,0.1349969089140822
600379,2014,2014-12-01,2985965.57,0.33123,0.33123,1,404555116.29,0.1354855261408791
600714,2014,2014-12-01,3067598.95,0.040816,0.040816,1,422299254.37,0.13766442786466596
000403,2014,2014-12-01,3231028.73,-0.216549,-0.216549,4,451952620.4,0.13987886155379373
000567,2014,2014-12-01,1684041.41,-0.238613,-0.238613,4,236253686.06,0.14028971298277043
000925,2014,2014-12-01,6377981.29,-0.075594,-0.075594,4,895908070.76,0.1404689085815741
000622,2014,2014-12-01,1559992.56,-0.382035,-0.382035,4,221477206.06,0.1419732450903484
300273,2014,2014-12-01,8560329.05,0.060467,0.060467,16,1215582845.4199998,0.14200188314256446
000927,2014,2014-12-01,10544080.05,0.064412,0.064412,4,1499094485.52,0.1421740425348914
600074,2014,2014-12-01,5223570.89,-0.08189,-0.08189,1,747326200.68,0.14306806903122166
000788,2014,2014-12-01,7811665.73,-0.213281,-0.213281,4,1118853123.72,0.14322849471440452
300015,2014,2014-12-01,14435487.78,0.070319,0.070319,16,2070714675.66,0.14344611745845695
600576,2014,2014-12-01,3563641.09,-0.256597,-0.256597,1,511467975.0,0.1435239863058151
600536,2014,2014-12-01,15947032.56,0.151558,0.151558,1,2288797893.95,0.14352500287050268
000048,2014,2014-12-01,4015106.34,-0.045167,-0.045167,4,579193188.43,0.1442535114599231
600961,2014,2014-12-01,5058321.4,0.008412,0.008412,1,739713364.3100001,0.14623692442911992
000511,2014,2014-12-01,9481091.55,-0.034118,-0.034118,4,1387691678.9199998,0.14636412607153865
600118,2014,2014-12-01,33677290.56,0.307022,0.307022,1,4929444077.17,0.14637294138575735
600756,2014,2014-12-01,5683657.04,-0.147219,-0.147219,1,833013932.58,0.14656301861943452
002568,2014,2014-12-01,4422599.2,-0.036213,-0.036213,4,648506724.74,0.146634749253335
600276,2014,2014-12-01,56079199.33,0.050743,0.050743,1,8232209035.23,0.14679612286878918
300231,2014,2014-12-01,2685186.5,-0.062016,-0.062016,16,398411222.05,0.1483737617666408
600158,2014,2014-12-01,11644243.39,0.130907,0.130907,1,1735515603.83,0.14904494398669554
000049,2014,2014-12-01,6181941.39,-0.170248,-0.170248,4,926386223.33,0.14985360825784214
300267,2014,2014-12-01,11146588.72,-0.034247,-0.034247,16,1671413984.51,0.14994847540315456
300251,2014,2014-12-01,22261937.52,0.242249,0.242249,16,3362144702.48,0.15102659862644335
300187,2014,2014-12-01,6020471.25,-0.052501,-0.052501,16,909635021.98,0.15109033565769459
000897,2014,2014-12-01,12208959.98,0.092619,0.092619,4,1857776706.93,0.15216502552005254
000711,2014,2014-12-01,2080416.31,-0.180089,-0.180089,4,317487538.61,0.15260769543284344
600732,2014,2014-12-01,3173783.7,-0.094268,-0.094268,1,484736173.36,0.152731319831279
300227,2014,2014-12-01,2452200.0,-0.204002,-0.204002,16,375321517.07000005,0.1530550187872115
000727,2014,2014-12-01,2725474.67,-0.046366,-0.046366,4,417497564.74,0.15318343235235424
002338,2014,2014-12-01,5362503.32,-0.061267,-0.061267,4,828379042.05,0.15447618259936108
300017,2014,2014-12-01,10501589.89,0.003539,0.003539,16,1623184213.6,0.1545655686998076
002468,2014,2014-12-01,4837294.08,0.403272,0.403272,4,749232120.14,0.15488661796224718
000603,2014,2014-12-01,5293345.2,-0.190759,-0.190759,4,821468256.1899999,0.15518886925983968
002401,2014,2014-12-01,4336422.18,-0.28248,-0.28248,4,675028199.09,0.1556647787208763
000920,2014,2014-12-01,7566460.0,0.355253,0.355253,4,1179937296.68,0.1559431090205988
002022,2014,2014-12-01,8058562.91,-0.073427,-0.073427,4,1262847133.47,0.156708726800769
600148,2014,2014-12-01,2683151.89,-0.099715,-0.099715,1,421036102.67,0.1569184749619225
600113,2014,2014-12-01,4090824.0,0.542933,0.541966,1,646834757.38,0.1581184517789081
600506,2014,2014-12-01,1670564.73,-0.169604,-0.169604,1,265540158.52,0.15895233135922845
300131,2014,2014-12-01,3509132.66,-0.040577,-0.040577,16,561233972.16,0.1599352394275114
000931,2014,2014-12-01,4219261.87,0.012151,0.012151,4,678130099.45,0.16072244869930297
600588,2014,2014-12-01,27227782.69,-0.044734,-0.044734,1,4376517546.0,0.1607371997870165
600055,2014,2014-12-01,4086576.0,-0.206389,-0.206389,1,657590971.47,0.16091490075554696
000803,2014,2014-12-01,961368.09,-0.26501,-0.26501,4,154777851.54,0.1609974921676462
002192,2014,2014-12-01,1758935.8,-0.24651,-0.24651,4,284980525.51,0.16201871922215694
600466,2014,2014-12-01,3678869.06,0.263952,0.263952,1,596255747.5200001,0.1620758275968648
600201,2014,2014-12-01,9850987.74,-0.042054,-0.042054,1,1606321129.11,0.1630619356663619
002074,2014,2014-12-01,3153343.24,-0.203046,-0.203046,4,514598631.7,0.16319144239432684
600093,2014,2014-12-01,2802068.78,-0.204941,-0.204941,1,458107530.36,0.16348903839541012
000748,2014,2014-12-01,14609368.41,0.32403,0.32403,4,2397723606.03,0.16412233155738457
300101,2014,2014-12-01,4822833.58,-0.107186,-0.107186,16,792380334.09,0.16429767292322786
300034,2014,2014-12-01,6865569.61,-0.030194,-0.030194,16,1128001887.98,0.1642983688253654
300162,2014,2014-12-01,4641280.0,0.245275,0.245275,16,769273051.13,0.16574588284481867
600161,2014,2014-12-01,13304199.86,-0.071249,-0.071249,1,2208948809.9700003,0.16603394666456855
300220,2014,2014-12-01,1799582.07,-0.238398,-0.238398,16,300231466.93,0.16683399547873914
000524,2014,2014-12-01,3349320.8,-0.016627,-0.016627,4,559882733.89,0.16716306598340774
600371,2014,2014-12-01,2391774.0,-0.11035,-0.11035,1,400157059.31,0.16730554781095539
600315,2014,2014-12-01,22680876.88,-0.024446,-0.024446,1,3800235634.18,0.167552412293682
000150,2014,2014-12-01,5644080.0,0.266909,0.266909,4,946108176.06,0.16762841349874558
002285,2014,2014-12-01,11483366.56,-0.14594,-0.14594,4,1928548435.71,0.1679427740665974
000790,2014,2014-12-01,3693661.69,-0.100559,-0.100559,4,623500759.35,0.16880288767052729
002287,2014,2014-12-01,9110640.0,-0.034423,-0.034423,4,1547031033.8300002,0.16980486923311647
000538,2014,2014-12-01,65762219.2,0.12788,0.12788,4,11175250113.34,0.16993420005114426
600783,2014,2014-12-01,20834616.64,0.201288,0.201288,1,3552022617.3700004,0.17048658387841595
000638,2014,2014-12-01,1986348.0,-0.236623,-0.236623,4,338878725.29,0.17060390489984636
600378,2014,2014-12-01,4246892.14,-0.015162,-0.015162,1,726834977.9300001,0.1711451466083149
600862,2014,2014-12-01,5919976.37,-0.168459,-0.168459,1,1014917434.91,0.17143944020675203
002116,2014,2014-12-01,5000711.82,-0.043632,-0.043632,4,868820602.21,0.1737393862080219
600109,2014,2014-12-01,56141445.74,0.159344,0.159344,1,9825324861.85,0.17501018601039683
002137,2014,2014-12-01,2909475.01,-0.240741,-0.240741,4,509358722.32,0.17506894562397357
600069,2014,2014-12-01,3895765.96,-0.083495,-0.083495,1,682079804.5799999,0.17508233594710088
601002,2014,2014-12-01,14333702.7,-0.037202,-0.037202,1,2513247992.11,0.1753383647415821
000783,2014,2014-12-01,79766613.92,0.700708,0.700708,4,13986945533.009998,0.1753483675142318
000819,2014,2014-12-01,3810976.3,-0.095662,-0.095662,4,669211499.45,0.175601065650815
600132,2014,2014-12-01,7830653.98,-0.003695,-0.003695,1,1378118791.82,0.17599025513575303
002573,2014,2014-12-01,14721559.56,0.209262,0.209262,4,2591358469.4500003,0.17602472475069755
002428,2014,2014-12-01,9138201.98,0.018246,0.018246,4,1610158500.42,0.1762008001075065
000661,2014,2014-12-01,11385768.69,-0.057506,-0.057506,4,2010587375.27,0.17658775880770156
000532,2014,2014-12-01,4936276.53,-0.077514,-0.077514,4,874875971.12,0.17723398715671224
002265,2014,2014-12-01,2942272.86,-0.227655,-0.227655,4,521583776.1400001,0.17727240162899102
600405,2014,2014-12-01,4145671.6,-0.174684,-0.174684,1,737474554.1400001,0.17789024922765231
600419,2014,2014-12-01,1660364.33,-0.078362,-0.078362,1,296813983.17,0.17876436984767075
000005,2014,2014-12-01,3746346.33,0.025,0.025,4,669715028.8,0.17876484708235715
600272,2014,2014-12-01,2388800.0,0.027529,0.027529,1,427519147.69,0.17896816296466844
300016,2014,2014-12-01,3673264.28,-0.126471,-0.126471,16,660718825.6199999,0.17987239012925035
600200,2014,2014-12-01,6259849.96,-0.084034,-0.084034,1,1126559148.03,0.17996583867482982
002094,2014,2014-12-01,3495199.99,-0.177273,-0.177273,4,630378428.85,0.18035546768526972
600629,2014,2014-12-01,5954276.8,-0.152131,-0.152131,1,1074804055.4,0.18050958857001745
300052,2014,2014-12-01,5291000.0,-0.241238,-0.241238,16,956322041.3,0.18074504655074655
300136,2014,2014-12-01,3708392.29,-0.012118,-0.012118,16,672382272.39,0.18131368523312294
002227,2014,2014-12-01,4119822.43,-0.197285,-0.197285,4,747900374.7800001,0.18153704133796855
000516,2014,2014-12-01,8601050.42,0.239594,0.239594,4,1566312526.99,0.18210712070096202
300262,2014,2014-12-01,3274482.86,0.09234,0.09234,16,598067685.4399999,0.18264492776731162
002104,2014,2014-12-01,6587716.84,-0.102374,-0.102374,4,1204333465.19,0.1828150016827378
000008,2014,2014-12-01,3253994.75,-0.093558,-0.093558,4,595908601.91,0.1831313962353504
300288,2014,2014-12-01,4984800.0,0.192308,0.192308,16,913291433.66,0.18321526112582248
000952,2014,2014-12-01,2750860.28,-0.13937,-0.13937,4,505447606.86,0.18374165003393048
000023,2014,2014-12-01,2206224.22,0.391076,0.391076,4,405444359.51,0.18377296189323858
002153,2014,2014-12-01,10696313.21,-0.054755,-0.054755,4,1966792613.48,0.18387574997722042
600857,2014,2014-12-01,3147208.46,-0.168839,-0.168839,1,578827827.34,0.1839178544086654
600107,2014,2014-12-01,2995200.0,-0.026901,-0.026901,1,552427325.51,0.18443754190371262
300085,2014,2014-12-01,4535186.07,-0.188768,-0.188768,16,837465225.98,0.1846595074719834
600620,2014,2014-12-01,4275709.49,-0.064128,-0.064128,1,790554418.9399999,0.18489432474047715
002117,2014,2014-12-01,7369852.5,-0.11329,-0.11329,4,1364802856.5700002,0.18518726888631762
600455,2014,2014-12-01,949609.37,-0.168118,-0.168118,1,175921163.87,0.1852563479549491
300072,2014,2014-12-01,11087776.53,-0.108736,-0.108736,16,2057780333.84,0.1855899898660746
300056,2014,2014-12-01,2501542.85,0.22315,0.22315,16,464638776.36,0.1857408824158259
002279,2014,2014-12-01,4081965.76,-0.207625,-0.207625,4,758577920.39,0.18583642416197044
600513,2014,2014-12-01,2307357.0,-0.127158,-0.127158,1,429563719.43,0.1861713291137869
002400,2014,2014-12-01,11195533.24,-0.073932,-0.073932,4,2092973235.71,0.18694716820027055
002577,2014,2014-12-01,7725452.8,-0.150808,-0.150808,4,1445625997.78,0.1871250831770016
002007,2014,2014-12-01,19226091.23,-0.107239,-0.107239,4,3608681429.03,0.18769709276106458
600746,2014,2014-12-01,2233164.51,-0.179171,-0.179171,1,422449858.0100001,0.18917095275260312
300205,2014,2014-12-01,5747129.77,-0.275696,-0.275696,16,1091093259.26,0.18985011700196913
000702,2014,2014-12-01,2588996.68,-0.029,-0.029,4,492191374.15,0.1901089244154612
002368,2014,2014-12-01,10459282.16,-0.171073,-0.171073,4,1994744856.29,0.19071527335963942
000559,2014,2014-12-01,22650938.5,-0.125276,-0.125276,4,4324615372.280001,0.19092433509013326
601377,2014,2014-12-01,78624000.0,0.32748,0.32748,1,15016746628.45,0.19099443717503561
300246,2014,2014-12-01,2250358.56,-0.270197,-0.270197,16,431009462.08,0.1915292388249453
600299,2014,2014-12-01,4714822.19,-0.012048,-0.012048,1,904878076.26,0.19192199404236707
000151,2014,2014-12-01,5045677.3,0.17359,0.17359,4,968913397.0,0.19202841152762584
300261,2014,2014-12-01,3672061.95,-0.214982,-0.214982,16,705629971.46,0.19216178296229453
600809,2014,2014-12-01,19819266.81,0.204103,0.204103,1,3818648097.32,0.1926735299508287
000801,2014,2014-12-01,7868622.46,-0.055218,-0.055218,4,1522720954.74,0.1935181110138051
002252,2014,2014-12-01,44171712.0,-0.009442,-0.009442,4,8621022151.32,0.1951706592517854
000887,2014,2014-12-01,15370121.22,-0.275971,-0.275971,4,3000065750.2900004,0.195188164579095
000779,2014,2014-12-01,1453907.17,-0.13852,-0.13852,4,284755246.57,0.19585517730819085
600537,2014,2014-12-01,6661295.54,-0.17855,-0.17855,1,1311365501.65,0.19686343201190562
002017,2014,2014-12-01,3725469.58,-0.14425,-0.14425,4,733721083.96,0.19694727555928668
000561,2014,2014-12-01,5185499.1,-0.12525,-0.125251,4,1021764060.58,0.19704256829974187
300013,2014,2014-12-01,1846800.0,0.107991,0.107991,16,364993811.79,0.1976358088531514
300134,2014,2014-12-01,13019748.0,-0.142626,-0.142626,16,2576005846.17,0.19785374080742577
002500,2014,2014-12-01,39815514.51,0.292407,0.292407,4,7879275091.0,0.19789459430496759
600804,2014,2014-12-01,24145211.41,0.023918,0.023918,1,4781547824.62,0.1980329657680972
600088,2014,2014-12-01,5862855.18,-0.145823,-0.145823,1,1163341226.19,0.19842571417395988
002240,2014,2014-12-01,7989159.5,-0.143458,-0.143458,4,1598837398.59,0.20012585786902864
300003,2014,2014-12-01,16329340.06,-0.03055,-0.03055,16,3271357282.67,0.20033615998257312
600452,2014,2014-12-01,2552000.0,0.015277,0.015277,1,511923223.23,0.20059687430642634
600692,2014,2014-12-01,2636808.75,-0.122241,-0.122241,1,531306205.67,0.2014959202748398
300033,2014,2014-12-01,5902725.83,-0.155622,-0.155622,16,1190013833.22,0.2016041177402949
000416,2014,2014-12-01,4380468.49,-0.01199,-0.01199,4,883406403.5799999,0.201669388924197
300109,2014,2014-12-01,1966089.02,-0.134513,-0.134513,16,398041489.77,0.20245344219968228
002307,2014,2014-12-01,6531709.77,0.122605,0.122605,4,1322459723.54,0.2024676187564286
600410,2014,2014-12-01,12984764.75,-0.257924,-0.257923,1,2632353334.32,0.20272630155428886
300242,2014,2014-12-01,1261022.04,-0.283614,-0.283614,16,256316256.39,0.2032607268228238
300104,2014,2014-12-01,15464135.38,-0.031931,-0.031931,16,3147254813.83,0.20351961079572495
600391,2014,2014-12-01,9445001.19,0.095749,0.095749,1,1923856372.2,0.2036904319543024
002626,2014,2014-12-01,6943680.0,-0.096327,-0.096327,4,1418663489.45,0.20431003292922487
601877,2014,2014-12-01,30698006.76,0.066034,0.066034,1,6274024002.73,0.2043788722760057
601099,2014,2014-12-01,35272241.11,0.496842,0.496842,1,7209272055.62,0.20438939598811331
