date,group1,group2,group3,group4,group5,next_rf,beta1,beta2,beta3,beta4,beta5
2016-03-01,0.002242847736625514,0.010020156057494867,-0.001631069958847737,0.0005948316221765913,-0.025459739219712525,0.001241,0.993627654129368,1.0751204717881522,1.1443553757890421,1.1579200020786315,1.300090998086397
2016-04-01,-0.01078187784679089,-0.017993385093167703,-0.014312399585921325,-0.026849888198757763,-0.025317611570247932,0.001241,0.9887209933781267,1.0606006735337288,1.1431420565069477,1.1575292125557832,1.304211218702859
2016-05-01,0.044357231250000004,0.04935710625,0.06068055509355509,0.06195015448851774,0.06220156133056133,0.001241,0.9880179730771238,1.0632481456294198,1.1437978861787275,1.1566256856140171,1.3182309501274765
2016-06-01,0.02981563070539419,0.018513284232365146,-0.006257948132780083,-0.012305684647302903,-0.03026715145228216,0.001241,0.9826276894630916,1.063942250143698,1.1435311445976393,1.1561871808441553,1.3202073820589684
2016-07-01,0.04841017142857143,0.04953358979591837,0.05439589387755102,0.04951682857142857,0.042617221995926685,0.001241,0.99097220243195,1.067824327257381,1.1529469314937302,1.1687280662042783,1.3503390363171843
2016-08-01,0.004440777327935223,-0.005141474747474748,-0.003500113360323886,-0.004527137373737374,-0.01466709090909091,0.001241,0.9935547655762756,1.070245007174366,1.144730371994043,1.1753446408884987,1.3522804166525992
2016-09-01,0.024019815631262525,0.031595076152304606,0.03670150701402806,0.030626623246492988,0.03446058116232465,0.001241,0.9835107938942486,1.067995970912165,1.1381281302023631,1.1595256628531323,1.3465529099940077
2016-10-01,0.034259123752495006,0.02856031137724551,0.030968992015968064,0.01959284231536926,0.017176832,0.001241,0.9813933948601881,1.0688017196226327,1.132162440450895,1.1679492215299028,1.3349275452525682
2016-11-01,-0.023286621301775147,-0.03573271062992126,-0.03897213609467456,-0.052646582677165356,-0.0631346594488189,0.001241,0.9943653744003508,1.0985676044049018,1.1401128954546849,1.1769009932163932,1.3624066068921705
2016-12-01,0.0014361607843137259,-0.01165476274509804,-0.020436299412915852,-0.03483535952848723,-0.044909234833659495,0.001241,1.0570846691406195,1.2069394041450658,1.2774348416206964,1.3498063383807168,1.5159535169879994
2017-01-01,0.042492384765625,0.03484527734375,0.0383230390625,0.033574865234375,0.0345745730994152,0.001241,1.0577229328972844,1.2104555996905888,1.27682746331481,1.3530182037487561,1.5236915376763154
2017-02-01,-0.013200675146771037,-0.020320477495107632,-0.019317356164383563,-0.0312832915851272,-0.0318654296875,0.001241,1.062450814062152,1.218956456602411,1.2821460666784765,1.3436974446281198,1.5161136970482036
2017-03-01,-0.020772523255813954,-0.04201361315280464,-0.06163421511627907,-0.06988846421663443,-0.0784992746615087,0.001241,1.0687677555421689,1.226574565980517,1.2710992273415613,1.3268463377676873,1.4829367638123765
2017-04-01,-0.04470063915547025,-0.06889872552783109,-0.07219325143953935,-0.08139576391554702,-0.08245092514395394,0.001241,1.1221786572296584,1.2891389835594347,1.3726705611846821,1.3923586501817429,1.574664643687146
2017-05-01,0.043399883365200766,0.04390309942638624,0.04588030534351145,0.04136653919694072,0.04703093893129771,0.001241,1.103860622808124,1.2580182680865968,1.2836293871437447,1.2961174315500021,1.2838882214262166
2017-06-01,0.018582567107750473,0.024252727788279773,0.014836211320754718,0.0026558657844990546,-0.005766981132075472,0.001241,1.1066787400921816,1.2428992443719475,1.2832620524924327,1.2880998748066883,1.2654106463724895
2017-07-01,0.019104361423220976,0.028398837078651686,0.029296132710280375,0.03410270224719101,0.0364258127340824,0.001241,1.0885820703150266,1.239372758146129,1.2738686441845644,1.2935526801471868,1.3144007468444496
2017-08-01,0.010219106741573034,0.02337756261682243,0.01816298317757009,0.00989578691588785,0.012659421348314607,0.001241,1.1134267644760376,1.2651010614664764,1.3065241211773468,1.3498895238473667,1.4446421304991202
2017-09-01,-0.004170918968692449,-0.013916507352941176,-0.028133376838235292,-0.0323374669117647,-0.03360457169117647,0.001241,1.1285767862977032,1.247343734317998,1.3249813066202534,1.366089156383484,1.4640944450625242
2017-10-01,-0.05417764522058824,-0.06176516330275229,-0.06320134862385321,-0.06586854495412843,-0.07116632293577982,0.001241,1.096812418824789,1.1864206589107817,1.2507356742162719,1.3024974529089222,1.3896788539141363
2017-11-01,-0.0119299799270073,-0.00950988686131387,-0.022005826642335767,-0.020542587591240873,-0.023746879562043795,0.001241,1.1111939703440508,1.1894373756473509,1.2397015994005873,1.2870994210120883,1.2744161136409375
2017-12-01,-0.003918134790528233,-0.02295240363636364,-0.029346639344262297,-0.030830520947176684,-0.0443983,0.001241,1.1173120228789075,1.1835273611177977,1.2234056451943893,1.2646617369781346,1.164281046027064
